Date,Open,High,Low,Close
2023-02-24,727.00,727.00,727.00,727.00
2023-03-02,760.00,765.00,760.00,765.00
2023-05-04,725.00,725.00,725.00,725.00
2023-05-24,694.25,694.25,694.25,694.25
2023-05-25,694.00,694.00,694.00,694.00
2023-06-06,725.00,725.00,725.00,725.00
2023-06-26,773.75,773.75,773.75,773.75
2023-06-30,722.00,722.00,722.00,722.00
2023-07-03,722.00,722.00,722.00,722.00
2023-07-20,765.50,765.50,765.50,765.50
2023-08-01,743.25,743.25,743.25,743.25
2023-08-07,730.00,730.00,730.00,730.00
2023-08-25,709.00,709.00,703.50,703.50
2023-08-31,700.00,700.00,698.00,698.00
2023-09-12,679.00,688.50,679.00,688.50
2023-09-15,692.25,692.25,692.25,692.25
2023-09-22,675.50,678.00,674.25,678.00
2023-09-25,684.00,685.00,682.75,685.00
2023-09-26,688.50,688.50,688.00,688.00
2023-10-02,675.00,680.00,674.25,680.00
2023-10-03,682.25,682.25,682.25,682.25
2023-10-04,677.50,677.50,674.25,675.00
2023-10-05,690.25,690.25,690.25,690.25
2023-10-06,685.00,685.00,684.50,684.50
2023-10-10,683.25,683.25,679.75,679.75
2023-10-11,675.00,675.00,671.25,671.25
2023-10-12,673.25,673.25,662.50,662.50
2023-10-13,676.50,676.50,676.50,676.50
2023-10-17,675.00,675.00,675.00,675.00
2023-10-19,676.25,676.25,676.25,676.25
2023-10-23,686.25,686.25,682.50,682.50
2023-10-24,678.00,678.00,669.25,669.25
2023-10-25,673.00,674.50,672.25,673.00
2023-10-26,672.00,677.75,672.00,677.75
2023-10-27,675.50,675.50,672.50,673.25
2023-10-30,675.25,679.25,675.25,679.25
2023-11-01,669.25,670.00,666.25,670.00
2023-11-10,680.75,680.75,676.25,676.25
2023-11-15,669.00,669.00,669.00,669.00
2023-11-16,664.00,664.75,660.75,660.75
2023-11-20,650.75,650.75,646.00,649.25
2023-11-21,654.50,656.00,649.25,654.75
2023-11-22,662.25,662.25,658.75,661.00
2023-11-24,656.00,657.50,654.25,654.25
2023-11-27,651.25,652.00,641.50,641.50
2023-11-28,640.75,642.25,638.50,638.50
2023-11-29,653.00,657.50,653.00,657.50
2023-12-01,664.50,672.25,664.50,672.25
2023-12-04,676.00,688.25,676.00,685.50
2023-12-05,684.25,684.25,678.25,681.00
2023-12-06,681.00,683.25,675.75,675.75
2023-12-07,666.00,679.25,663.75,678.00
2023-12-11,663.75,663.75,657.25,658.25
2023-12-12,659.25,665.50,659.25,665.50
2023-12-13,661.75,661.75,658.25,660.00
2023-12-14,665.25,665.25,660.00,661.00
2023-12-15,659.75,659.75,659.50,659.50
2023-12-18,669.25,669.25,669.25,669.25
2023-12-19,662.75,666.00,662.00,666.00
2023-12-20,661.25,667.50,661.25,667.50
2023-12-21,669.50,669.50,667.00,669.50
2023-12-22,676.00,676.00,675.00,675.25
2023-12-27,678.50,678.75,678.50,678.75
2023-12-28,681.00,683.25,681.00,683.25
2023-12-29,679.50,681.25,679.50,681.00
2024-01-02,672.00,672.00,666.25,666.25
2024-01-03,664.75,665.50,663.50,665.00
2024-01-04,660.00,672.25,660.00,670.50
2024-01-05,672.00,672.00,672.00,672.00
2024-01-08,664.50,664.50,657.75,661.75
2024-01-09,662.50,672.50,662.25,672.50
2024-01-10,672.50,672.50,672.50,672.50
2024-01-12,660.25,662.75,655.00,662.75
2024-01-16,661.75,661.75,647.50,653.50
2024-01-18,647.50,649.00,645.00,648.00
2024-01-19,655.75,656.25,654.75,656.25
2024-01-22,657.25,657.25,657.25,657.25
2024-01-23,662.00,665.00,657.00,657.00
2024-01-24,659.25,669.00,659.25,669.00
2024-01-25,666.50,667.75,665.00,667.50
2024-01-26,663.00,663.00,655.25,660.25
2024-01-29,653.75,654.00,647.50,654.00
2024-01-30,652.75,665.50,647.50,665.50
2024-01-31,659.00,659.00,654.00,657.00
2024-02-01,650.00,657.00,648.25,654.00
2024-02-02,659.50,659.75,655.00,655.00
2024-02-05,649.75,650.00,648.75,650.00
2024-02-06,647.75,649.00,647.50,648.00
2024-02-08,643.25,643.25,640.00,640.00
2024-02-09,637.00,640.00,635.00,640.00
2024-02-12,635.00,639.00,632.25,639.00
2024-02-13,635.25,635.75,635.25,635.75
2024-02-14,630.00,633.75,623.75,623.75
2024-02-15,626.25,629.00,613.50,614.50
2024-02-16,602.75,604.50,602.75,604.50
2024-02-20,605.25,621.25,605.25,619.00
2024-02-21,619.25,619.25,611.75,615.25
2024-02-22,614.00,628.00,614.00,617.00
2024-02-23,620.75,624.50,610.50,610.50
2024-02-26,611.50,622.25,605.75,619.75
2024-02-27,619.50,632.75,619.25,628.75
2024-02-28,624.75,626.25,620.25,626.00
2024-02-29,627.75,627.75,618.75,622.25
2024-03-01,618.75,618.75,606.00,609.50
2024-03-04,609.25,614.50,605.25,614.50
2024-03-05,612.75,612.75,601.00,603.75
2024-03-06,602.25,602.75,591.75,597.00
2024-03-07,596.00,608.50,595.25,600.50
2024-03-08,605.00,612.75,601.50,612.00
2024-03-11,608.25,623.00,601.00,622.25
2024-03-12,621.50,625.75,617.75,620.00
2024-03-13,616.00,618.50,612.00,618.50
2024-03-14,616.50,616.50,610.25,614.75
2024-03-15,615.25,615.25,611.50,611.50
2024-03-18,619.75,623.00,614.00,623.00
2024-03-19,625.00,630.50,623.00,630.00
2024-03-20,626.50,626.50,617.75,623.50
2024-03-21,629.00,630.00,622.25,629.25
2024-03-22,625.25,634.00,623.75,631.00
2024-03-25,637.75,645.75,634.25,635.50
2024-03-26,636.50,637.75,632.25,632.25
2024-03-27,630.25,634.25,629.25,632.50
2024-03-28,634.00,644.50,632.00,638.00
2024-04-01,636.25,639.25,626.25,639.00
2024-04-02,640.00,644.00,632.00,633.50
2024-04-03,633.50,644.25,630.00,642.25
2024-04-04,643.75,645.25,637.25,644.00
2024-04-05,642.75,654.75,642.75,648.50
2024-04-08,650.00,655.00,645.00,650.75
2024-04-09,645.75,647.00,641.00,643.00
2024-04-10,648.00,648.75,639.75,642.25
2024-04-11,639.50,640.50,632.75,634.75
2024-04-12,634.50,641.50,633.50,638.00
2024-04-15,632.75,636.50,629.75,636.50
2024-04-16,636.00,638.75,628.25,632.25
2024-04-17,633.00,636.75,623.50,626.00
2024-04-18,626.00,631.00,624.25,626.50
2024-04-19,635.00,646.75,630.75,641.75
2024-04-22,643.50,664.00,641.25,658.25
2024-04-23,656.75,669.50,652.75,668.75
2024-04-24,667.25,683.75,662.50,681.00
2024-04-25,680.00,689.75,678.75,687.50
2024-04-26,687.25,701.00,685.25,692.75
2024-04-29,683.50,692.50,678.75,683.25
2024-04-30,681.00,684.50,676.75,682.25
2024-05-01,681.50,682.75,676.00,679.00
2024-05-02,679.00,690.50,676.00,683.00
2024-05-03,688.50,704.25,687.50,699.25
2024-05-06,693.25,720.75,688.25,717.25
2024-05-07,717.00,722.25,708.75,717.50
2024-05-08,717.00,721.50,705.25,708.75
2024-05-09,708.00,718.50,706.00,709.75
2024-05-10,708.75,728.50,708.75,726.75
2024-05-13,727.50,751.25,720.75,746.50
2024-05-14,747.50,753.00,734.25,742.00
2024-05-15,740.50,758.00,730.00,733.00
2024-05-16,732.25,745.25,725.50,730.00
2024-05-17,730.75,740.75,723.00,723.00
2024-05-20,727.25,756.75,727.00,754.75
2024-05-21,754.75,761.25,749.25,761.25
2024-05-22,760.25,770.75,748.50,754.00
2024-05-23,753.75,758.50,744.00,756.50
2024-05-24,756.75,762.00,748.00,759.00
2024-05-28,768.00,771.75,751.50,760.25
2024-05-29,761.25,765.50,752.50,756.25
2024-05-30,754.00,754.00,740.75,747.25
2024-05-31,747.00,756.25,741.75,747.50
2024-06-03,749.50,763.00,737.00,742.00
2024-06-04,743.00,748.00,730.25,731.25
2024-06-05,731.50,735.75,718.25,722.00
2024-06-06,725.00,727.50,714.75,715.75
2024-06-07,715.25,715.25,700.50,705.75
2024-06-10,702.00,704.75,688.25,688.50
2024-06-11,688.00,703.00,688.00,696.75
2024-06-12,696.50,696.75,683.75,685.25
2024-06-13,684.00,692.75,682.75,685.00
2024-06-14,682.75,686.00,672.75,672.75
2024-06-17,670.00,671.00,656.00,656.50
2024-06-18,655.75,661.00,650.00,650.25
2024-06-20,652.25,653.50,634.50,636.25
2024-06-21,637.75,643.25,628.25,629.25
2024-06-24,628.25,631.25,618.25,624.00
2024-06-25,623.00,626.75,609.50,609.75
2024-06-26,607.25,621.25,607.00,610.50
2024-06-27,610.75,629.25,610.75,629.00
2024-06-28,627.25,633.00,616.75,626.50
2024-07-01,623.00,641.50,620.50,639.00
2024-07-02,637.75,639.25,631.25,634.50
2024-07-03,635.00,638.50,627.50,627.75
2024-07-05,630.75,643.00,630.75,642.75
2024-07-08,641.00,641.00,620.25,624.50
2024-07-09,623.25,632.25,623.25,626.00
2024-07-10,626.75,626.75,611.25,614.50
2024-07-11,614.25,633.25,613.00,625.50
2024-07-12,620.75,623.75,607.25,610.00
2024-07-15,609.00,609.00,589.00,589.25
2024-07-16,589.25,594.75,584.00,587.25
2024-07-17,586.75,602.50,585.75,596.75
2024-07-18,597.25,601.00,590.25,591.50
2024-07-19,588.25,611.00,588.25,600.75
2024-07-22,602.00,608.00,597.25,604.75
2024-07-23,601.25,609.00,598.75,600.00
2024-07-24,595.75,609.75,595.00,602.00
2024-07-25,602.50,603.25,592.75,593.25
2024-07-26,591.25,596.50,579.75,579.75
2024-07-29,579.75,588.75,572.50,587.00
2024-07-30,584.25,586.25,573.50,580.00
2024-07-31,580.75,591.25,574.75,584.50
2024-08-01,584.50,592.50,580.00,591.75
2024-08-02,589.00,597.00,587.25,596.75
2024-08-05,596.25,598.00,579.50,597.75
2024-08-06,596.75,603.75,590.00,600.25
2024-08-07,599.75,603.50,591.00,595.50
2024-08-08,595.50,599.50,589.25,592.00
2024-08-09,591.00,604.75,591.00,595.50
2024-08-12,595.50,600.25,583.00,590.00
2024-08-13,590.75,593.50,580.75,584.00
2024-08-14,584.25,588.75,579.50,587.00
2024-08-15,587.25,594.50,578.75,578.75
2024-08-16,579.25,586.00,575.75,582.50
2024-08-19,583.75,586.00,578.00,584.00
2024-08-20,583.25,590.00,582.00,588.50
2024-08-21,588.50,590.50,575.50,577.75
2024-08-22,577.25,579.75,559.50,567.00
2024-08-23,569.25,570.50,559.75,563.25
2024-08-26,563.00,564.25,554.50,557.00
2024-08-27,557.50,570.00,553.75,567.25
2024-08-28,567.25,576.25,565.25,574.00
2024-08-29,572.00,580.75,568.25,579.50
2024-08-30,578.25,585.00,577.50,584.50
2024-09-03,585.25,598.50,576.75,598.00
2024-09-04,595.75,613.50,595.00,611.50
2024-09-05,610.00,611.50,599.25,606.75
2024-09-06,605.50,612.00,597.00,598.25
2024-09-09,596.00,600.25,591.75,598.75
2024-09-10,598.75,608.50,596.50,604.25
2024-09-11,603.50,611.75,603.25,607.00
