Date,Open,High,Low,Close
2023-11-01,193.0,193.65,193.0,193.2
2023-11-02,193.0,195.35,193.0,194.5
2023-11-03,194.75,195.0,194.75,194.85
2023-11-06,193.5,193.5,192.125,192.125
2023-11-07,191.45,191.7,188.925,189.0
2023-11-08,188.2,189.575,186.5,189.25
2023-11-09,188.0,188.0,186.0,186.0
2023-11-10,185.75,186.9,185.45,186.05
2023-11-13,186.475,187.775,186.475,186.9
2023-11-14,188.0,189.475,187.75,188.225
2023-11-15,188.1,189.25,188.1,189.25
2023-11-16,188.125,188.125,186.625,186.625
2023-11-17,186.8,188.5,186.775,188.35
2023-11-20,188.25,189.15,187.6,188.875
2023-11-21,188.85,189.175,188.35,188.65
2023-11-22,188.3,188.55,188.125,188.475
2023-11-24,187.5,187.5,184.975,185.15
2023-11-27,185.8,185.8,182.3,182.3
2023-11-28,182.5,185.825,182.025,185.325
2023-11-29,185.0,186.0,184.75,185.25
2023-11-30,184.925,184.925,182.025,183.6
2023-12-01,184.075,184.075,181.85,182.15
2023-12-04,180.1,182.7,180.0,180.95
2023-12-05,181.075,182.775,180.95,182.175
2023-12-06,181.725,182.875,178.375,179.025
2023-12-07,179.25,180.525,178.0,178.0
2023-12-08,178.6,180.425,178.6,180.25
2023-12-11,180.25,181.625,179.5,181.55
2023-12-12,181.425,183.15,181.4,182.675
2023-12-13,182.5,183.5,181.825,181.9
2023-12-14,182.5,183.2,182.5,183.05
2023-12-15,182.8,183.95,182.275,183.95
2023-12-18,183.95,185.675,183.95,184.6
2023-12-19,184.575,185.525,184.575,184.65
2023-12-20,184.575,185.8,184.575,185.7
2023-12-21,185.025,185.025,185.025,185.025
2023-12-22,184.5,185.0,184.5,184.6
2023-12-26,183.35,185.725,183.35,185.725
2023-12-27,186.0,186.0,185.075,185.25
2023-12-28,185.45,186.0,184.9,185.65
2023-12-29,186.0,186.225,186.0,186.1
2024-01-02,185.575,188.0,185.575,187.275
2024-01-03,187.7,188.075,186.725,187.925
2024-01-04,187.45,188.0,187.15,187.175
2024-01-05,187.75,188.7,186.875,187.05
2024-01-08,187.125,188.05,186.05,186.05
2024-01-09,186.0,187.05,185.85,186.25
2024-01-10,186.875,187.1,186.175,186.525
2024-01-11,186.275,187.025,186.0,187.0
2024-01-12,186.975,187.575,186.275,187.025
