"Timestamp.2025","2025","Timestamp.2024","2024","Timestamp.2023","2023","Timestamp.2022","2022","Timestamp.2021","2021","Timestamp.2020","2020","Timestamp.2019","2019","Timestamp.2018","2018","Timestamp.2017","2017","Timestamp.2016","2016","Timestamp.2015","2015","Timestamp.2014","2014","Timestamp.2013","2013","Timestamp.2012","2012","Timestamp.2011","2011","Timestamp.2010","2010","Timestamp.2009","2009","Timestamp.2008","2008","Timestamp.2007","2007","Timestamp.2006","2006"
2023-09-15,33.75,"2022-09-15","68","2021-09-15","45.5","2020-09-15","6.5","2019-09-15",NA,"2018-09-15",NA,"2017-09-15","1.75","2016-09-15","-4.5","2015-09-15","13.75","2014-09-15","-0.25","2013-09-15",NA,"2012-09-15",NA,"2011-09-15","65.5","2010-09-15","18.5","2009-09-15","8","2008-09-15","19.5","2007-09-15",NA,"2006-09-15","-0.5","2005-09-15",NA,"2004-09-15",NA
2023-09-16,NA,"2022-09-16","67.25","2021-09-16","45.5","2020-09-16","6.5","2019-09-16","8.5","2018-09-16",NA,"2017-09-16",NA,"2016-09-16","-4.5","2015-09-16","13","2014-09-16","1","2013-09-16","8","2012-09-16",NA,"2011-09-16","61.5","2010-09-16","20.75","2009-09-16","8","2008-09-16","44.75","2007-09-16",NA,"2006-09-16",NA,"2005-09-16","0.25","2004-09-16",NA
2023-09-17,NA,"2022-09-17",NA,"2021-09-17","47.75","2020-09-17","6.5","2019-09-17","5","2018-09-17","-1","2017-09-17",NA,"2016-09-17",NA,"2015-09-17","10.75","2014-09-17","0.25","2013-09-17","8.25","2012-09-17","65.75","2011-09-17",NA,"2010-09-17","21.75","2009-09-17","6","2008-09-17","25.5","2007-09-17","7.5","2006-09-17",NA,"2005-09-17",NA,"2004-09-17",NA
2023-09-18,32.75,"2022-09-18",NA,"2021-09-18",NA,"2020-09-18","7.25","2019-09-18","5.5","2018-09-18","-1","2017-09-18","-0.25","2016-09-18",NA,"2015-09-18","10.25","2014-09-18","-1.5","2013-09-18","12.25","2012-09-18","64.75","2011-09-18",NA,"2010-09-18",NA,"2009-09-18","6","2008-09-18","56.75","2007-09-18","12","2006-09-18","0","2005-09-18",NA,"2004-09-18",NA
2023-09-19,33.75,"2022-09-19","66.5","2021-09-19",NA,"2020-09-19",NA,"2019-09-19","5.25","2018-09-19","-1","2017-09-19","0.25","2016-09-19","-4.5","2015-09-19",NA,"2014-09-19","-2.75","2013-09-19","9.5","2012-09-19","57","2011-09-19","59.25","2010-09-19",NA,"2009-09-19",NA,"2008-09-19","40","2007-09-19","12.25","2006-09-19","-0.75","2005-09-19","0","2004-09-19",NA
2023-09-20,35,"2022-09-20","68","2021-09-20","45.25","2020-09-20",NA,"2019-09-20","4.5","2018-09-20","0.25","2017-09-20","0","2016-09-20","-4.5","2015-09-20",NA,"2014-09-20",NA,"2013-09-20","7.25","2012-09-20","59.25","2011-09-20","58","2010-09-20","19.5","2009-09-20",NA,"2008-09-20",NA,"2007-09-20","14","2006-09-20","-0.5","2005-09-20","-0.5","2004-09-20",NA
2023-09-21,32.75,"2022-09-21","68.5","2021-09-21","41.25","2020-09-21","7","2019-09-21",NA,"2018-09-21","1.25","2017-09-21","0.25","2016-09-21","-5","2015-09-21","13.75","2014-09-21",NA,"2013-09-21",NA,"2012-09-21","53.75","2011-09-21","55.25","2010-09-21","19.5","2009-09-21","5.5","2008-09-21",NA,"2007-09-21","12.5","2006-09-21","1.5","2005-09-21","-2","2004-09-21","6.5"
2023-09-22,31.25,"2022-09-22","70.25","2021-09-22","43.25","2020-09-22","6.75","2019-09-22",NA,"2018-09-22",NA,"2017-09-22","0","2016-09-22","-4.75","2015-09-22","13","2014-09-22","-5.5","2013-09-22",NA,"2012-09-22",NA,"2011-09-22","49.5","2010-09-22","20.25","2009-09-22","5.5","2008-09-22","21","2007-09-22",NA,"2006-09-22","0.75","2005-09-22","-0.75","2004-09-22","7.5"
2023-09-23,NA,"2022-09-23","67","2021-09-23","48","2020-09-23","6.75","2019-09-23","4.25","2018-09-23",NA,"2017-09-23",NA,"2016-09-23","-4.75","2015-09-23","13.75","2014-09-23","-7","2013-09-23","7.5","2012-09-23",NA,"2011-09-23","49","2010-09-23","21","2009-09-23","4","2008-09-23","19.5","2007-09-23",NA,"2006-09-23",NA,"2005-09-23","0.5","2004-09-23","5.5"
2023-09-24,NA,"2022-09-24",NA,"2021-09-24","49.75","2020-09-24","5","2019-09-24","4.25","2018-09-24","1.5","2017-09-24",NA,"2016-09-24",NA,"2015-09-24","11.25","2014-09-24","-6.5","2013-09-24","6","2012-09-24","49.75","2011-09-24",NA,"2010-09-24","23.25","2009-09-24","5","2008-09-24","16","2007-09-24","13","2006-09-24",NA,"2005-09-24",NA,"2004-09-24","4.5"
2023-09-25,29.5,"2022-09-25",NA,"2021-09-25",NA,"2020-09-25","4.5","2019-09-25","4.75","2018-09-25","2.75","2017-09-25","0","2016-09-25",NA,"2015-09-25","14","2014-09-25","-7.25","2013-09-25","5.5","2012-09-25","50.25","2011-09-25",NA,"2010-09-25",NA,"2009-09-25","6","2008-09-25","17.5","2007-09-25","11.25","2006-09-25","0.5","2005-09-25",NA,"2004-09-25",NA
2023-09-26,29.5,"2022-09-26","67","2021-09-26",NA,"2020-09-26",NA,"2019-09-26","4.5","2018-09-26","2.5","2017-09-26","0.5","2016-09-26","-4.5","2015-09-26",NA,"2014-09-26","-7.75","2013-09-26","5.75","2012-09-26","37","2011-09-26","53","2010-09-26",NA,"2009-09-26",NA,"2008-09-26","-29.75","2007-09-26","10","2006-09-26","0.75","2005-09-26","-1.5","2004-09-26",NA
2023-09-27,31,"2022-09-27","66.25","2021-09-27","53.25","2020-09-27",NA,"2019-09-27","5","2018-09-27","2","2017-09-27","0","2016-09-27","-4.75","2015-09-27",NA,"2014-09-27",NA,"2013-09-27","2.75","2012-09-27","37","2011-09-27","49.5","2010-09-27","23.75","2009-09-27",NA,"2008-09-27",NA,"2007-09-27","12.25","2006-09-27","1.5","2005-09-27","-2","2004-09-27","4"
2023-09-28,32.5,"2022-09-28","67.5","2021-09-28","49.5","2020-09-28","4","2019-09-28",NA,"2018-09-28","-1.25","2017-09-28","-0.5","2016-09-28","-5","2015-09-28","13.5","2014-09-28",NA,"2013-09-28",NA,"2012-09-28","41","2011-09-28","46.25","2010-09-28","23.5","2009-09-28","6","2008-09-28",NA,"2007-09-28","8","2006-09-28","7","2005-09-28","-2","2004-09-28","4.5"
2023-09-29,29.25,"2022-09-29","65.25","2021-09-29","51.75","2020-09-29","4.25","2019-09-29",NA,"2018-09-29",NA,"2017-09-29","-1","2016-09-29","-4.75","2015-09-29","12.75","2014-09-29","-8","2013-09-29",NA,"2012-09-29",NA,"2011-09-29","42.5","2010-09-29","24","2009-09-29","6.5","2008-09-29","0.25","2007-09-29",NA,"2006-09-29","7.25","2005-09-29","-2","2004-09-29","8"
2023-09-30,NA,"2022-09-30","64.75","2021-09-30","51.75","2020-09-30","5.5","2019-09-30","5","2018-09-30",NA,"2017-09-30",NA,"2016-09-30","-4.75","2015-09-30","13.25","2014-09-30","-8.75","2013-09-30","-1","2012-09-30",NA,"2011-09-30","34","2010-09-30","23","2009-09-30","6.5","2008-09-30","14.75","2007-09-30",NA,"2006-09-30",NA,"2005-09-30","-0.25","2004-09-30","5"
2023-10-01,NA,"2022-10-01",NA,"2021-10-01","53.25","2020-10-01","7.5","2019-10-01","6.75","2018-10-01","0.75","2017-10-01",NA,"2016-10-01",NA,"2015-10-01","13.5","2014-10-01","-8.75","2013-10-01","0.75","2012-10-01","48","2011-10-01",NA,"2010-10-01","15.75","2009-10-01","19.5","2008-10-01","21","2007-10-01","10.5","2006-10-01",NA,"2005-10-01",NA,"2004-10-01","5"
2023-10-02,32.5,"2022-10-02",NA,"2021-10-02",NA,"2020-10-02","6.75","2019-10-02","5","2018-10-02","1","2017-10-02","-1.5","2016-10-02",NA,"2015-10-02","13","2014-10-02","-7.75","2013-10-02","3","2012-10-02","47","2011-10-02",NA,"2010-10-02",NA,"2009-10-02","26.75","2008-10-02","27","2007-10-02","6.75","2006-10-02","6.75","2005-10-02",NA,"2004-10-02",NA
2023-10-03,31.75,"2022-10-03","66","2021-10-03",NA,"2020-10-03",NA,"2019-10-03","5.5","2018-10-03","0.5","2017-10-03","-2","2016-10-03","-4.25","2015-10-03",NA,"2014-10-03","-7","2013-10-03","1","2012-10-03","47.75","2011-10-03","30.75","2010-10-03",NA,"2009-10-03",NA,"2008-10-03","42.5","2007-10-03","10","2006-10-03","7.25","2005-10-03","0.25","2004-10-03",NA
2023-10-04,32.25,"2022-10-04","66.5","2021-10-04","48.5","2020-10-04",NA,"2019-10-04","5.25","2018-10-04","1.75","2017-10-04","-1.75","2016-10-04","-4.75","2015-10-04",NA,"2014-10-04",NA,"2013-10-04","7","2012-10-04","44.25","2011-10-04","29.5","2010-10-04","16.25","2009-10-04",NA,"2008-10-04",NA,"2007-10-04","8.5","2006-10-04","7.25","2005-10-04","-0.75","2004-10-04","0.5"
2023-10-05,34.25,"2022-10-05","66.75","2021-10-05","48.5","2020-10-05","6","2019-10-05",NA,"2018-10-05","2","2017-10-05","-1.25","2016-10-05","-4.75","2015-10-05","13.25","2014-10-05",NA,"2013-10-05",NA,"2012-10-05","45.25","2011-10-05","31.75","2010-10-05","17.5","2009-10-05","21.75","2008-10-05",NA,"2007-10-05","9.25","2006-10-05","5.75","2005-10-05","-1.5","2004-10-05","1"
2023-10-06,33.25,"2022-10-06","62.25","2021-10-06","48.25","2020-10-06","8","2019-10-06",NA,"2018-10-06",NA,"2017-10-06","-1.25","2016-10-06","-4.75","2015-10-06","13.5","2014-10-06","-5","2013-10-06",NA,"2012-10-06",NA,"2011-10-06","31.5","2010-10-06","18.75","2009-10-06","11.5","2008-10-06","42.5","2007-10-06",NA,"2006-10-06","5.5","2005-10-06","-1","2004-10-06","1"
2023-10-07,NA,"2022-10-07","68","2021-10-07","49.75","2020-10-07","7.5","2019-10-07","5.75","2018-10-07",NA,"2017-10-07",NA,"2016-10-07","-4.75","2015-10-07","13","2014-10-07","-2.5","2013-10-07","3.5","2012-10-07",NA,"2011-10-07","30.5","2010-10-07","16.5","2009-10-07","7.75","2008-10-07","37.5","2007-10-07",NA,"2006-10-07",NA,"2005-10-07","-2","2004-10-07","0"
2023-10-08,NA,"2022-10-08",NA,"2021-10-08","48.5","2020-10-08","7.5","2019-10-08","7","2018-10-08","1.5","2017-10-08",NA,"2016-10-08",NA,"2015-10-08","13","2014-10-08","-1","2013-10-08","0.25","2012-10-08","43.25","2011-10-08",NA,"2010-10-08","19","2009-10-08","9.25","2008-10-08","34","2007-10-08","9","2006-10-08",NA,"2005-10-08",NA,"2004-10-08","-2"
2023-10-09,31.75,"2022-10-09",NA,"2021-10-09",NA,"2020-10-09","9","2019-10-09","6.5","2018-10-09","0.25","2017-10-09","-2","2016-10-09",NA,"2015-10-09","11.25","2014-10-09","-0.5","2013-10-09","1.75","2012-10-09","47.25","2011-10-09",NA,"2010-10-09",NA,"2009-10-09","10.25","2008-10-09","26.5","2007-10-09","11","2006-10-09","13.5","2005-10-09",NA,"2004-10-09",NA
2023-10-10,29.5,"2022-10-10","68.5","2021-10-10",NA,"2020-10-10",NA,"2019-10-10","3.75","2018-10-10","-0.25","2017-10-10","-2.25","2016-10-10","-4.25","2015-10-10",NA,"2014-10-10","-0.25","2013-10-10","0","2012-10-10","47","2011-10-10","29.5","2010-10-10",NA,"2009-10-10",NA,"2008-10-10","26.5","2007-10-10","11.75","2006-10-10","12.5","2005-10-10","-2.5","2004-10-10",NA
2023-10-11,29.75,"2022-10-11","67.75","2021-10-11","47","2020-10-11",NA,"2019-10-11","7.25","2018-10-11","0.5","2017-10-11","-3","2016-10-11","-4.5","2015-10-11",NA,"2014-10-11",NA,"2013-10-11","-1.5","2012-10-11","54.25","2011-10-11","34.25","2010-10-11","32.25","2009-10-11",NA,"2008-10-11",NA,"2007-10-11","11.5","2006-10-11","23.5","2005-10-11","-2","2004-10-11","-1.5"
2023-10-12,32.25,"2022-10-12","65.5","2021-10-12","41.75","2020-10-12","8.25","2019-10-12",NA,"2018-10-12","1.75","2017-10-12","-3","2016-10-12","-4.25","2015-10-12","11.5","2014-10-12",NA,"2013-10-12",NA,"2012-10-12","46","2011-10-12","34.5","2010-10-12","33.25","2009-10-12","12","2008-10-12",NA,"2007-10-12","10.5","2006-10-12","19.25","2005-10-12","-2","2004-10-12","-1.5"
2023-10-13,33.25,"2022-10-13","68","2021-10-13","41.5","2020-10-13","9.5","2019-10-13",NA,"2018-10-13",NA,"2017-10-13","-2.5","2016-10-13","-4.5","2015-10-13","12","2014-10-13","1","2013-10-13",NA,"2012-10-13",NA,"2011-10-13","35.5","2010-10-13","31.75","2009-10-13","11","2008-10-13","24.5","2007-10-13",NA,"2006-10-13","11","2005-10-13","-2","2004-10-13","1"
2023-10-14,NA,"2022-10-14","66.75","2021-10-14","39.25","2020-10-14","8","2019-10-14","7","2018-10-14",NA,"2017-10-14",NA,"2016-10-14","-0.25","2015-10-14","11.25","2014-10-14","-5","2013-10-14","-3.75","2012-10-14",NA,"2011-10-14","33.5","2010-10-14","29","2009-10-14","12","2008-10-14","21","2007-10-14",NA,"2006-10-14",NA,"2005-10-14","-1","2004-10-14","1"
2023-10-15,NA,"2022-10-15",NA,"2021-10-15","42","2020-10-15","9.25","2019-10-15","7.5","2018-10-15","3","2017-10-15",NA,"2016-10-15",NA,"2015-10-15","10.5","2014-10-15","0.5","2013-10-15","0.75","2012-10-15","45.25","2011-10-15",NA,"2010-10-15","30.25","2009-10-15","9.5","2008-10-15","16.5","2007-10-15","12.5","2006-10-15",NA,"2005-10-15",NA,"2004-10-15","4.25"
2023-10-16,29.75,"2022-10-16",NA,"2021-10-16",NA,"2020-10-16","9","2019-10-16","7.75","2018-10-16","3","2017-10-16","-2.75","2016-10-16",NA,"2015-10-16","10.5","2014-10-16","0","2013-10-16","0","2012-10-16","41.5","2011-10-16",NA,"2010-10-16",NA,"2009-10-16","9.5","2008-10-16","17.25","2007-10-16","12.25","2006-10-16","11","2005-10-16",NA,"2004-10-16",NA
2023-10-17,28,"2022-10-17","65.75","2021-10-17",NA,"2020-10-17",NA,"2019-10-17","9.25","2018-10-17","2.75","2017-10-17","-2.75","2016-10-17","-0.25","2015-10-17",NA,"2014-10-17","1","2013-10-17","0","2012-10-17","42.75","2011-10-17","37","2010-10-17",NA,"2009-10-17",NA,"2008-10-17","17.25","2007-10-17","9.75","2006-10-17","10.5","2005-10-17","-1","2004-10-17",NA
2023-10-18,29,"2022-10-18","66.75","2021-10-18","44.25","2020-10-18",NA,"2019-10-18","9.25","2018-10-18","1.75","2017-10-18","-3","2016-10-18","-1.75","2015-10-18",NA,"2014-10-18",NA,"2013-10-18","-1.25","2012-10-18","42.5","2011-10-18","38","2010-10-18","27.5","2009-10-18",NA,"2008-10-18",NA,"2007-10-18","9","2006-10-18","14.5","2005-10-18","-2.25","2004-10-18","1.5"
2023-10-19,32,"2022-10-19","66.5","2021-10-19","43","2020-10-19","10.25","2019-10-19",NA,"2018-10-19","0","2017-10-19","-2.75","2016-10-19","-2","2015-10-19","7.25","2014-10-19",NA,"2013-10-19",NA,"2012-10-19","45.25","2011-10-19","38","2010-10-19","25.75","2009-10-19","10","2008-10-19",NA,"2007-10-19","9.5","2006-10-19","15.25","2005-10-19","-2","2004-10-19","1.75"
2023-10-20,29.75,"2022-10-20","67.5","2021-10-20","47.5","2020-10-20","11","2019-10-20",NA,"2018-10-20",NA,"2017-10-20","-2.5","2016-10-20","-3.25","2015-10-20","8","2014-10-20","1","2013-10-20",NA,"2012-10-20",NA,"2011-10-20","38.5","2010-10-20","28","2009-10-20","11.5","2008-10-20","18.5","2007-10-20",NA,"2006-10-20","16","2005-10-20","-1.25","2004-10-20","1.75"
2023-10-21,NA,"2022-10-21","68","2021-10-21","44.25","2020-10-21","9","2019-10-21","9","2018-10-21",NA,"2017-10-21",NA,"2016-10-21","-2.5","2015-10-21","8","2014-10-21","0.5","2013-10-21","0.75","2012-10-21",NA,"2011-10-21","40.5","2010-10-21","24.5","2009-10-21","8.5","2008-10-21","15.5","2007-10-21",NA,"2006-10-21",NA,"2005-10-21","-1.75","2004-10-21","1"
2023-10-22,NA,"2022-10-22",NA,"2021-10-22","44.5","2020-10-22","7.25","2019-10-22","9.5","2018-10-22","0","2017-10-22",NA,"2016-10-22",NA,"2015-10-22","7.5","2014-10-22","3","2013-10-22","-0.5","2012-10-22","43.75","2011-10-22",NA,"2010-10-22","26.75","2009-10-22","9","2008-10-22","13.5","2007-10-22","8.5","2006-10-22",NA,"2005-10-22",NA,"2004-10-22","-1.5"
2023-10-23,28.75,"2022-10-23",NA,"2021-10-23",NA,"2020-10-23","5.75","2019-10-23","9.5","2018-10-23","0.75","2017-10-23","-2","2016-10-23",NA,"2015-10-23","7.75","2014-10-23","3.25","2013-10-23","1.25","2012-10-23","46.5","2011-10-23",NA,"2010-10-23",NA,"2009-10-23","9","2008-10-23","15.25","2007-10-23","7.5","2006-10-23","18.25","2005-10-23",NA,"2004-10-23",NA
2023-10-24,25.25,"2022-10-24","66.75","2021-10-24",NA,"2020-10-24",NA,"2019-10-24","8.75","2018-10-24","-0.25","2017-10-24","-1.75","2016-10-24","-3","2015-10-24",NA,"2014-10-24","2.5","2013-10-24","1.5","2012-10-24","48","2011-10-24","40","2010-10-24",NA,"2009-10-24",NA,"2008-10-24","14.75","2007-10-24","8","2006-10-24","21.25","2005-10-24","-1.75","2004-10-24",NA
2023-10-25,22.25,"2022-10-25","66.5","2021-10-25","44.25","2020-10-25",NA,"2019-10-25","8.25","2018-10-25","-1.75","2017-10-25","-2","2016-10-25","-2.75","2015-10-25",NA,"2014-10-25",NA,"2013-10-25","1.75","2012-10-25","44.5","2011-10-25","40","2010-10-25","27.75","2009-10-25",NA,"2008-10-25",NA,"2007-10-25","10.5","2006-10-25","18","2005-10-25","-2.5","2004-10-25","-0.25"
2023-10-26,20.75,"2022-10-26","66.5","2021-10-26","46","2020-10-26","6.25","2019-10-26",NA,"2018-10-26","-1","2017-10-26","-2.5","2016-10-26","-2","2015-10-26","8.25","2014-10-26",NA,"2013-10-26",NA,"2012-10-26","43.75","2011-10-26","37.25","2010-10-26","30.5","2009-10-26","8.5","2008-10-26",NA,"2007-10-26","11.5","2006-10-26","17.5","2005-10-26","-2.75","2004-10-26","1.5"
2023-10-27,19,"2022-10-27","67.5","2021-10-27","47.75","2020-10-27","5.5","2019-10-27",NA,"2018-10-27",NA,"2017-10-27","-2.75","2016-10-27","-2.25","2015-10-27","8.5","2014-10-27","5.5","2013-10-27",NA,"2012-10-27",NA,"2011-10-27","39.25","2010-10-27","31","2009-10-27","7","2008-10-27","15","2007-10-27",NA,"2006-10-27","19.25","2005-10-27","-2.75","2004-10-27","2"
2023-10-28,NA,"2022-10-28","65.75","2021-10-28","47.75","2020-10-28","3.5","2019-10-28","6.75","2018-10-28",NA,"2017-10-28",NA,"2016-10-28","-2","2015-10-28","7.25","2014-10-28","6.25","2013-10-28","-0.5","2012-10-28",NA,"2011-10-28","39.25","2010-10-28","34","2009-10-28","8.25","2008-10-28","17.75","2007-10-28",NA,"2006-10-28",NA,"2005-10-28","-3","2004-10-28","2"
2023-10-29,NA,"2022-10-29",NA,"2021-10-29","47.5","2020-10-29","4.5","2019-10-29","6.75","2018-10-29","-1.25","2017-10-29",NA,"2016-10-29",NA,"2015-10-29","7.75","2014-10-29","11.5","2013-10-29","1","2012-10-29","45.5","2011-10-29",NA,"2010-10-29","33.75","2009-10-29","8","2008-10-29","18.5","2007-10-29","9","2006-10-29",NA,"2005-10-29",NA,"2004-10-29","0.25"
2023-10-30,17,"2022-10-30",NA,"2021-10-30",NA,"2020-10-30","7","2019-10-30","7.25","2018-10-30","-1.75","2017-10-30","-2.25","2016-10-30",NA,"2015-10-30","7.75","2014-10-30","10.5","2013-10-30","-0.25","2012-10-30","46.5","2011-10-30",NA,"2010-10-30",NA,"2009-10-30","7.25","2008-10-30","20.25","2007-10-30","9.5","2006-10-30","19.25","2005-10-30",NA,"2004-10-30",NA
2023-10-31,18.75,"2022-10-31","69","2021-10-31",NA,"2020-10-31",NA,"2019-10-31","7","2018-10-31","-3","2017-10-31","-3","2016-10-31","-1.25","2015-10-31",NA,"2014-10-31","11.25","2013-10-31","-0.25","2012-10-31","47.25","2011-10-31","39.25","2010-10-31",NA,"2009-10-31",NA,"2008-10-31","19","2007-10-31","10.5","2006-10-31","20.25","2005-10-31","-3.75","2004-10-31",NA
2023-11-01,19,"2022-11-01","72","2021-11-01","50.5","2020-11-01",NA,"2019-11-01","7","2018-11-01","-2.25","2017-11-01","-3.5","2016-11-01","-1","2015-11-01",NA,"2014-11-01",NA,"2013-11-01","-1.5","2012-11-01","48","2011-11-01","36","2010-11-01","36.75","2009-11-01",NA,"2008-11-01",NA,"2007-11-01","9.75","2006-11-01","21.5","2005-11-01","-3.75","2004-11-01","-1.5"
