Date,Open,High,Low,Close
2023-11-01,-2.100,-2.100,-2.250,-2.250
2023-11-02,-2.250,-1.875,-2.275,-1.875
2023-11-03,-1.850,-1.800,-2.000,-1.825
2023-11-06,-1.950,-1.850,-2.125,-1.850
2023-11-07,-1.775,-1.650,-1.875,-1.875
2023-11-08,-1.800,-1.700,-1.950,-1.950
2023-11-09,-1.950,-1.825,-2.050,-1.825
2023-11-10,-1.825,-1.725,-2.025,-1.975
2023-11-13,-1.825,-1.800,-1.925,-1.800
2023-11-14,-1.800,-1.775,-1.925,-1.775
2023-11-15,-1.850,-1.800,-1.925,-1.925
2023-11-16,-1.800,-1.775,-1.950,-1.875
2023-11-17,-1.825,-1.800,-1.975,-1.975
2023-11-20,-1.875,-1.775,-2.175,-2.125
2023-11-21,-2.050,-1.950,-2.200,-2.200
2023-11-22,-2.125,-2.050,-2.200,-2.125
2023-11-24,-2.075,-1.975,-2.325,-2.150
2023-11-27,-2.075,-2.025,-2.500,-2.075
2023-11-28,-2.100,-1.825,-2.225,-2.000
2023-11-29,-1.925,-1.825,-2.050,-1.825
2023-11-30,-1.900,-1.550,-1.900,-1.900
2023-12-01,-1.800,-1.675,-1.900,-1.875
2023-12-04,-1.725,-1.725,-1.950,-1.950
2023-12-05,-1.925,-1.925,-2.175,-2.125
2023-12-06,-2.100,-2.025,-2.275,-2.200
2023-12-07,-2.250,-2.225,-2.800,-2.625
2023-12-08,-2.700,-2.450,-2.825,-2.450
2023-12-11,-2.475,-2.225,-2.525,-2.375
2023-12-12,-2.250,-2.125,-2.450,-2.375
2023-12-13,-2.200,-2.050,-2.350,-2.050
2023-12-14,-2.150,-2.150,-2.225,-2.225
2023-12-15,-2.250,-1.925,-2.325,-1.925
2023-12-18,-1.925,-1.875,-2.225,-2.075
2023-12-19,-2.225,-2.200,-2.375,-2.200
2023-12-20,-2.250,-2.125,-2.250,-2.175
2023-12-21,-2.225,-2.225,-2.225,-2.225
2023-12-22,-2.250,-2.200,-2.350,-2.200
2023-12-26,-2.200,-1.875,-2.225,-1.975
2023-12-27,-1.950,-1.925,-2.275,-2.225
2023-12-28,-2.125,-2.025,-2.350,-2.350
2023-12-29,-2.175,-2.175,-2.450,-2.425
2024-01-02,-2.225,-2.000,-2.425,-2.225
2024-01-03,-2.425,-2.150,-2.425,-2.400
2024-01-04,-2.350,-2.225,-2.475,-2.425
2024-01-05,-2.500,-2.300,-2.550,-2.400
2024-01-08,-2.400,-2.250,-2.425,-2.300
2024-01-09,-2.375,-2.275,-2.450,-2.275
2024-01-10,-2.300,-2.250,-2.425,-2.375
2024-01-11,-2.425,-2.300,-2.625,-2.475
2024-01-12,-2.525,-2.425,-2.725,-2.550
2024-01-16,-2.525,-2.325,-2.650,-2.450
2024-01-17,-2.475,-2.300,-2.500,-2.300
2024-01-18,-2.275,-2.200,-2.450,-2.300
2024-01-19,-2.375,-2.250,-2.400,-2.350
2024-01-22,-2.400,-2.375,-2.550,-2.550
2024-01-23,-2.425,-2.250,-2.475,-2.250
2024-01-24,-2.300,-2.225,-2.475,-2.400
2024-01-25,-2.375,-2.225,-2.500,-2.300
2024-01-26,-2.325,-2.150,-2.475,-2.375
2024-01-29,-2.375,-2.200,-2.375,-2.225
2024-01-30,-2.325,-2.200,-2.325,-2.275
2024-01-31,-2.300,-2.125,-2.300,-2.125
2024-02-01,-2.100,-2.000,-2.250,-2.000
2024-02-02,-2.000,-1.950,-2.225,-2.150
2024-02-05,-2.075,-2.050,-2.325,-2.325
2024-02-06,-2.275,-2.000,-2.325,-2.150
2024-02-07,-2.150,-2.025,-2.150,-2.100
2024-02-08,-2.125,-1.875,-2.175,-2.175
2024-02-09,-2.125,-2.025,-2.325,-2.250
2024-02-12,-2.225,-2.200,-2.350,-2.325
2024-02-13,-2.300,-2.075,-2.300,-2.075
2024-02-14,-2.075,-2.050,-2.175,-2.050
2024-02-15,-2.125,-2.025,-2.150,-2.150
2024-02-16,-2.025,-1.950,-2.100,-1.950
2024-02-20,-1.975,-1.950,-2.050,-2.000
2024-02-21,-2.025,-1.950,-2.125,-2.075
