Date,Open,High,Low,Close
2023-09-07 14:30:00,-2.05,-2.05,-2.05,-2.05
2023-09-07 15:30:00,-2.225,-2.225,-2.225,-2.225
2023-09-07 17:30:00,-2.225,-2.225,-2.225,-2.225
2023-09-08 13:30:00,-2.25,-2.075,-2.25,-2.075
2023-09-08 14:30:00,-2.1,-2.1,-2.1,-2.1
2023-09-08 15:30:00,-2.1,-2.025,-2.1,-2.025
2023-09-08 16:30:00,-2.05,-2.025,-2.05,-2.025
2023-09-11 13:30:00,-2.075,-2.0,-2.075,-2.05
2023-09-11 14:30:00,-2.0,-2.0,-2.025,-2.025
2023-09-11 15:30:00,-2.05,-2.0,-2.05,-2.0
2023-09-11 16:30:00,-2.025,-2.0,-2.025,-2.0
2023-09-11 17:30:00,-2.0,-2.0,-2.0,-2.0
2023-09-12 13:30:00,-2.0,-2.0,-2.0,-2.0
2023-09-12 15:30:00,-2.075,-2.075,-2.075,-2.075
2023-09-12 16:30:00,-2.025,-2.025,-2.025,-2.025
2023-09-12 17:30:00,-2.1,-2.1,-2.1,-2.1
2023-09-13 13:30:00,-2.025,-2.025,-2.025,-2.025
2023-09-13 15:30:00,-2.1,-2.025,-2.1,-2.025
2023-09-13 16:30:00,-2.075,-2.025,-2.075,-2.025
2023-09-13 17:30:00,-2.075,-2.025,-2.075,-2.075
2023-09-14 13:30:00,-2.05,-2.0,-2.05,-2.0
2023-09-14 14:30:00,-2.025,-2.025,-2.075,-2.025
2023-09-14 15:30:00,-2.1,-2.1,-2.1,-2.1
2023-09-14 16:30:00,-2.1,-2.0,-2.1,-2.025
2023-09-15 13:30:00,-2.0,-2.0,-2.075,-2.025
2023-09-15 14:30:00,-2.05,-2.05,-2.05,-2.05
2023-09-15 15:30:00,-2.05,-2.05,-2.125,-2.125
2023-09-15 16:30:00,-2.075,-2.025,-2.075,-2.025
2023-09-15 17:30:00,-2.05,-2.05,-2.075,-2.075
2023-09-18 13:30:00,-2.125,-2.125,-2.125,-2.125
2023-09-18 14:30:00,-2.075,-2.075,-2.2,-2.2
2023-09-18 15:30:00,-2.225,-2.225,-2.225,-2.225
2023-09-18 17:30:00,-2.3,-2.3,-2.3,-2.3
2023-09-19 13:30:00,-2.075,-2.075,-2.075,-2.075
2023-09-19 14:30:00,-2.375,-2.375,-2.375,-2.375
2023-09-19 15:30:00,-2.375,-2.375,-2.475,-2.475
2023-09-19 17:30:00,-2.575,-2.575,-2.575,-2.575
2023-09-20 13:30:00,-2.3,-2.3,-2.3,-2.3
2023-09-20 14:30:00,-2.325,-2.325,-2.325,-2.325
2023-09-20 16:30:00,-2.325,-2.175,-2.325,-2.175
2023-09-21 13:30:00,-2.15,-2.15,-2.15,-2.15
2023-09-21 14:30:00,-2.175,-2.175,-2.3,-2.3
2023-09-21 15:30:00,-2.35,-2.225,-2.35,-2.325
2023-09-21 16:30:00,-2.175,-2.175,-2.175,-2.175
2023-09-22 13:30:00,-2.275,-2.225,-2.3,-2.225
2023-09-22 14:30:00,-2.175,-2.175,-2.175,-2.175
2023-09-22 15:30:00,-2.175,-2.125,-2.175,-2.125
2023-09-22 16:30:00,-2.175,-2.15,-2.175,-2.15
2023-09-22 17:30:00,-2.15,-2.15,-2.15,-2.15
2023-09-25 13:30:00,-2.175,-2.175,-2.175,-2.175
2023-09-25 14:30:00,-2.3,-2.3,-2.325,-2.325
2023-09-25 15:30:00,-2.225,-2.2,-2.3,-2.3
2023-09-25 16:30:00,-2.175,-2.175,-2.175,-2.175
2023-09-25 17:30:00,-2.2,-2.2,-2.325,-2.325
2023-09-26 13:30:00,-2.45,-2.45,-2.575,-2.575
2023-09-26 14:30:00,-2.45,-2.4,-2.45,-2.4
2023-09-26 15:30:00,-2.55,-2.4,-2.7,-2.7
2023-09-26 16:30:00,-2.8,-2.8,-2.8,-2.8
2023-09-26 17:30:00,-2.675,-2.675,-2.675,-2.675
2023-09-27 13:30:00,-2.6,-2.6,-2.6,-2.6
2023-09-27 14:30:00,-2.725,-2.725,-2.9,-2.875
2023-09-27 15:30:00,-2.725,-2.7,-2.725,-2.7
2023-09-27 16:30:00,-2.675,-2.675,-2.675,-2.675
2023-09-28 13:30:00,-2.75,-2.3,-2.75,-2.3
2023-09-28 14:30:00,-2.45,-2.325,-2.45,-2.45
2023-09-28 15:30:00,-2.475,-2.325,-2.475,-2.325
2023-09-28 16:30:00,-2.45,-2.45,-2.525,-2.5
2023-09-28 17:30:00,-2.5,-2.5,-2.5,-2.5
2023-09-29 13:30:00,-2.35,-2.35,-2.35,-2.35
2023-09-29 14:30:00,-2.375,-2.375,-2.375,-2.375
2023-09-29 15:30:00,-2.475,-2.475,-2.575,-2.575
2023-09-29 16:30:00,-2.5,-2.4,-2.575,-2.4
2023-09-29 17:30:00,-2.375,-2.25,-2.375,-2.3
2023-10-02 13:30:00,-2.25,-2.15,-2.25,-2.175
2023-10-02 14:30:00,-2.25,-2.25,-2.275,-2.275
2023-10-02 15:30:00,-2.275,-2.275,-2.35,-2.35
2023-10-02 17:30:00,-2.325,-2.325,-2.35,-2.35
2023-10-03 13:30:00,-2.4,-2.4,-2.7,-2.7
2023-10-03 14:30:00,-2.475,-2.425,-2.6,-2.425
2023-10-03 15:30:00,-2.525,-2.45,-2.625,-2.45
2023-10-03 16:30:00,-2.4,-2.4,-2.45,-2.45
2023-10-04 13:30:00,-2.3,-2.3,-2.5,-2.5
2023-10-04 14:30:00,-2.425,-2.35,-2.5,-2.375
2023-10-04 15:30:00,-2.35,-2.225,-2.35,-2.225
2023-10-04 17:30:00,-2.25,-2.225,-2.3,-2.3
2023-10-05 13:30:00,-2.35,-2.35,-2.625,-2.45
2023-10-05 14:30:00,-2.45,-2.375,-2.475,-2.475
2023-10-05 15:30:00,-2.4,-2.35,-2.4,-2.35
2023-10-05 16:30:00,-2.3,-2.25,-2.325,-2.25
2023-10-05 17:30:00,-2.275,-2.25,-2.275,-2.25
2023-10-06 13:30:00,-2.225,-2.225,-2.65,-2.65
2023-10-06 14:30:00,-2.475,-2.475,-2.475,-2.475
2023-10-06 16:30:00,-2.45,-2.4,-2.45,-2.4
2023-10-06 17:30:00,-2.55,-2.55,-2.55,-2.55
2023-10-09 13:30:00,-2.55,-2.4,-2.55,-2.5
2023-10-09 14:30:00,-2.425,-2.4,-2.65,-2.65
2023-10-09 15:30:00,-2.675,-2.575,-2.675,-2.575
2023-10-10 13:30:00,-2.525,-2.5,-2.625,-2.625
2023-10-10 14:30:00,-2.6,-2.475,-2.675,-2.675
2023-10-10 15:30:00,-2.675,-2.675,-2.675,-2.675
2023-10-10 16:30:00,-2.575,-2.575,-2.7,-2.7
2023-10-10 17:30:00,-2.7,-2.6,-2.725,-2.65
2023-10-11 13:30:00,-2.725,-2.725,-2.85,-2.85
2023-10-11 14:30:00,-2.9,-2.725,-2.9,-2.775
2023-10-11 15:30:00,-2.825,-2.825,-2.9,-2.85
2023-10-11 16:30:00,-2.85,-2.8,-2.875,-2.875
2023-10-11 17:30:00,-2.9,-2.825,-2.925,-2.825
2023-10-12 13:30:00,-2.8,-2.8,-3.0,-2.975
2023-10-12 14:30:00,-2.925,-2.875,-3.0,-3.0
2023-10-12 15:30:00,-3.0,-2.975,-3.0,-3.0
2023-10-12 16:30:00,-3.0,-2.925,-3.0,-2.925
2023-10-12 17:30:00,-3.0,-2.975,-3.0,-3.0
2023-10-13 13:30:00,-2.95,-2.925,-2.975,-2.975
2023-10-13 14:30:00,-2.975,-2.975,-3.0,-3.0
