Date,Open,High,Low,Close
2023-09-01 13:30:00,192.500,192.750,192.075,192.075
2023-09-01 15:00:00,192.075,192.500,192.000,192.000
2023-09-01 16:30:00,192.000,192.100,192.000,192.000
2023-09-01 18:00:00,192.000,192.000,192.000,192.000
2023-09-05 13:30:00,192.075,192.400,192.000,192.250
2023-09-05 15:00:00,192.300,193.000,192.300,192.825
2023-09-05 16:30:00,192.600,192.600,192.600,192.600
2023-09-06 13:30:00,192.600,192.800,192.325,192.800
2023-09-06 15:00:00,192.600,193.000,192.600,193.000
2023-09-06 16:30:00,193.000,193.650,193.000,193.500
2023-09-07 13:30:00,193.000,193.800,193.000,193.800
2023-09-07 15:00:00,194.000,194.000,193.800,193.800
2023-09-07 18:00:00,194.150,194.150,194.150,194.150
2023-09-08 13:30:00,194.250,194.250,194.000,194.050
2023-09-08 15:00:00,194.000,194.100,194.000,194.100
2023-09-08 16:30:00,193.900,193.900,193.900,193.900
2023-09-11 13:30:00,194.500,195.000,194.500,195.000
2023-09-11 15:00:00,195.000,195.000,194.575,194.800
2023-09-11 16:30:00,195.000,195.000,195.000,195.000
2023-09-12 13:30:00,195.075,195.075,195.000,195.000
2023-09-12 16:30:00,195.500,195.500,195.500,195.500
2023-09-13 13:30:00,195.225,195.225,195.225,195.225
2023-09-13 15:00:00,194.925,195.250,194.925,195.200
2023-09-13 16:30:00,195.175,195.400,195.150,195.400
2023-09-14 13:30:00,195.400,197.300,195.400,197.000
2023-09-14 16:30:00,197.775,197.775,197.500,197.500
2023-09-15 13:30:00,197.800,198.250,197.800,198.100
2023-09-15 15:00:00,198.800,199.075,198.800,199.075
2023-09-15 16:30:00,199.000,199.550,199.000,199.250
2023-09-15 18:00:00,199.400,199.400,199.400,199.400
2023-09-18 13:30:00,198.800,198.950,198.800,198.950
2023-09-18 15:00:00,199.175,199.175,199.000,199.000
2023-09-18 16:30:00,199.000,199.000,199.000,199.000
2023-09-18 18:00:00,198.800,198.800,198.800,198.800
2023-09-19 13:30:00,198.275,199.500,198.275,199.500
2023-09-19 15:00:00,199.200,199.200,198.350,198.400
2023-09-19 16:30:00,198.250,198.800,198.250,198.800
2023-09-20 13:30:00,198.175,198.775,198.175,198.775
2023-09-20 15:00:00,198.775,199.175,198.625,199.175
2023-09-20 16:30:00,199.125,199.500,199.075,199.500
2023-09-20 18:00:00,199.350,199.575,199.350,199.575
2023-09-21 13:30:00,198.500,198.600,198.500,198.575
2023-09-21 15:00:00,198.275,198.425,198.225,198.325
2023-09-21 16:30:00,197.925,197.925,197.800,197.925
2023-09-22 13:30:00,198.200,198.200,197.800,198.125
2023-09-22 15:00:00,198.225,198.500,198.150,198.500
2023-09-22 16:30:00,198.675,199.150,198.600,199.150
2023-09-25 13:30:00,198.775,198.775,198.500,198.600
2023-09-25 15:00:00,198.775,198.950,198.500,198.950
2023-09-25 16:30:00,198.725,198.900,198.550,198.900
2023-09-26 13:30:00,198.600,198.600,198.100,198.100
2023-09-26 15:00:00,198.000,198.000,197.800,197.800
2023-09-26 16:30:00,198.200,198.200,198.025,198.050
2023-09-27 13:30:00,198.000,198.200,197.575,197.575
2023-09-27 15:00:00,197.500,197.500,196.875,197.000
2023-09-27 16:30:00,197.050,197.050,196.825,197.000
2023-09-27 18:00:00,197.000,197.000,197.000,197.000
2023-09-28 13:30:00,197.075,197.425,197.000,197.425
2023-09-28 15:00:00,198.000,199.000,198.000,199.000
2023-09-28 16:30:00,198.550,198.900,198.000,198.100
2023-09-28 18:00:00,198.100,198.100,198.000,198.000
2023-09-29 13:30:00,198.100,198.100,196.800,196.800
2023-09-29 15:00:00,196.425,196.425,196.425,196.425
2023-09-29 16:30:00,196.900,196.900,196.000,196.000
2023-09-29 18:00:00,196.475,196.475,196.025,196.025
2023-10-02 13:30:00,197.050,197.400,197.025,197.175
2023-10-02 15:00:00,197.125,197.225,197.000,197.000
2023-10-02 16:30:00,196.600,196.750,196.500,196.500
2023-10-03 13:30:00,195.600,196.075,195.500,196.000
2023-10-03 15:00:00,195.500,195.500,194.675,194.825
2023-10-03 16:30:00,194.700,194.900,194.700,194.900
2023-10-04 13:30:00,194.750,194.750,193.750,194.675
2023-10-04 15:00:00,194.500,194.500,194.500,194.500
2023-10-04 16:30:00,195.000,195.025,194.475,194.475
2023-10-04 18:00:00,195.025,195.025,195.025,195.025
2023-10-05 13:30:00,194.575,195.250,194.000,195.250
2023-10-05 15:00:00,195.100,195.275,195.025,195.100
2023-10-05 16:30:00,195.150,195.275,194.575,195.075
2023-10-05 18:00:00,194.900,194.900,194.900,194.900
2023-10-06 13:30:00,194.125,195.250,194.125,195.075
2023-10-06 16:30:00,195.700,196.200,195.700,196.200
2023-10-09 13:30:00,195.175,195.275,195.175,195.250
2023-10-09 15:00:00,195.250,195.500,195.200,195.250
