Date,Open,High,Low,Close
2024-09-13 17:12:00,-0.32,-0.32,-0.32,-0.32
2024-09-13 17:13:00,-0.32,-0.32,-0.32,-0.32
2024-09-13 17:14:00,-0.32,-0.32,-0.32,-0.32
2024-09-13 17:16:00,-0.33,-0.33,-0.33,-0.33
2024-09-13 17:20:00,-0.33,-0.33,-0.33,-0.33
2024-09-13 17:25:00,-0.33,-0.33,-0.33,-0.33
2024-09-13 17:28:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 17:29:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 17:31:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 17:35:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 17:36:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 17:37:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 17:39:00,-0.34,-0.34,-0.35,-0.34
2024-09-13 17:40:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 17:44:00,-0.35,-0.35,-0.35,-0.35
2024-09-13 17:51:00,-0.35,-0.35,-0.35,-0.35
2024-09-13 17:52:00,-0.35,-0.35,-0.35,-0.35
2024-09-13 17:54:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 17:56:00,-0.35,-0.35,-0.35,-0.35
2024-09-13 17:58:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 17:59:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 18:00:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 18:01:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 18:02:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 18:03:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 18:04:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 18:05:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 18:07:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 18:08:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 18:09:00,-0.34,-0.34,-0.34,-0.34
2024-09-13 18:10:00,-0.34,-0.34,-0.35,-0.34
2024-09-13 18:11:00,-0.35,-0.35,-0.35,-0.35
2024-09-13 18:12:00,-0.35,-0.35,-0.35,-0.35
2024-09-13 18:13:00,-0.35,-0.35,-0.35,-0.35
