Timestamp (UTC),Open,High,Low,Close
2024-02-15 17:30:00,189.750,189.975,189.675,189.950
2024-02-15 18:00:00,189.850,189.850,189.825,189.825
2024-02-15 18:30:00,189.850,189.975,189.800,189.800
2024-02-15 19:00:00,189.850,189.925,189.825,189.900
2024-02-16 14:30:00,189.125,190.550,189.125,190.550
2024-02-16 15:00:00,190.500,190.650,190.500,190.575
2024-02-16 15:30:00,190.350,191.200,190.200,191.075
2024-02-16 16:00:00,191.475,191.475,190.725,190.850
2024-02-16 16:30:00,190.825,190.825,190.425,190.750
2024-02-16 17:00:00,191.025,191.050,190.750,190.750
2024-02-16 17:30:00,190.950,191.025,190.325,190.550
2024-02-16 18:00:00,190.575,190.875,190.575,190.850
2024-02-16 18:30:00,190.900,190.900,190.625,190.700
2024-02-16 19:00:00,190.675,190.750,190.600,190.725
2024-02-20 14:30:00,190.675,191.150,190.525,190.575
2024-02-20 15:00:00,190.675,190.750,190.525,190.625
2024-02-20 15:30:00,190.450,191.300,190.450,191.100
2024-02-20 16:00:00,191.025,191.575,191.025,191.500
2024-02-20 16:30:00,191.550,191.675,191.425,191.525
2024-02-20 17:00:00,191.600,191.600,191.300,191.300
2024-02-20 17:30:00,191.350,191.450,191.200,191.200
2024-02-20 18:00:00,191.325,191.800,191.275,191.800
2024-02-20 18:30:00,191.900,191.900,191.450,191.525
2024-02-20 19:00:00,191.525,191.725,191.500,191.600
2024-02-21 14:30:00,191.300,192.675,191.175,192.325
2024-02-21 15:00:00,192.225,192.375,191.950,191.950
2024-02-21 15:30:00,191.950,192.000,191.875,191.875
2024-02-21 16:00:00,191.950,192.100,191.800,191.875
2024-02-21 16:30:00,191.850,192.500,191.850,192.375
2024-02-21 17:00:00,192.275,192.300,192.125,192.250
2024-02-21 17:30:00,192.275,192.275,191.900,192.225
2024-02-21 18:00:00,192.225,192.250,192.100,192.200
2024-02-21 18:30:00,192.225,192.250,192.050,192.100
2024-02-21 19:00:00,192.050,192.050,191.975,191.975
2024-02-22 14:30:00,192.100,192.525,191.675,192.350
2024-02-22 15:00:00,192.350,192.350,192.125,192.300
2024-02-22 15:30:00,192.175,192.175,192.050,192.100
2024-02-22 16:00:00,192.500,192.500,192.075,192.225
2024-02-22 16:30:00,192.375,192.425,192.250,192.375
2024-02-22 17:00:00,192.300,192.325,191.525,191.900
2024-02-22 17:30:00,191.525,191.625,191.050,191.100
2024-02-22 18:00:00,190.975,191.200,190.925,191.025
2024-02-22 18:30:00,191.000,191.300,191.000,191.100
2024-02-22 19:00:00,191.125,191.125,191.100,191.100
2024-02-23 14:30:00,191.050,191.600,190.475,191.600
2024-02-23 15:00:00,191.650,191.725,191.600,191.600
2024-02-23 15:30:00,191.650,192.150,191.650,191.925
2024-02-23 16:00:00,191.750,191.800,191.475,191.625
2024-02-23 16:30:00,191.625,192.075,191.575,192.075
2024-02-23 17:00:00,192.050,192.175,191.900,192.175
2024-02-23 17:30:00,192.250,192.350,191.950,192.225
2024-02-23 18:00:00,192.175,192.350,192.175,192.175
2024-02-23 18:30:00,192.175,192.375,192.125,192.375
2024-02-23 19:00:00,192.250,192.325,192.225,192.325
2024-02-26 14:30:00,190.750,191.825,190.675,191.575
2024-02-26 15:00:00,191.600,192.000,191.600,192.000
2024-02-26 15:30:00,192.025,192.325,191.875,192.225
2024-02-26 16:00:00,192.125,192.450,192.125,192.400
2024-02-26 16:30:00,192.400,192.800,192.125,192.800
2024-02-26 17:00:00,192.775,192.775,192.575,192.600
2024-02-26 17:30:00,192.600,192.750,192.525,192.550
2024-02-26 18:00:00,192.600,192.650,192.525,192.525
2024-02-26 18:30:00,192.500,192.600,192.325,192.550
2024-02-26 19:00:00,192.575,192.575,192.425,192.425
2024-02-27 14:30:00,192.500,193.050,192.500,192.925
