Timestamp (UTC),Open,High,Low,Close
2023-07-05 13:30:00,185.100,185.100,185.100,185.100
2023-07-05 15:30:00,185.200,185.200,185.200,185.200
2023-07-05 17:30:00,184.850,184.850,184.100,184.100
2023-07-06 13:30:00,183.100,183.100,183.100,183.100
2023-07-06 15:30:00,183.000,183.000,183.000,183.000
2023-07-07 13:30:00,183.525,184.000,183.500,183.800
2023-07-07 15:30:00,184.325,184.600,184.150,184.600
2023-07-07 17:30:00,184.100,184.100,184.100,184.100
2023-07-10 13:30:00,184.250,184.250,184.250,184.250
2023-07-10 15:30:00,184.000,184.000,184.000,184.000
2023-07-10 17:30:00,184.250,184.250,184.250,184.250
2023-07-11 13:30:00,184.600,184.950,184.600,184.950
2023-07-12 13:30:00,184.950,184.950,184.000,184.000
2023-07-12 15:30:00,184.950,184.950,184.000,184.000
2023-07-12 17:30:00,183.475,183.600,183.425,183.450
2023-07-13 13:30:00,183.000,183.150,182.950,182.950
2023-07-13 15:30:00,182.900,183.050,182.900,182.950
2023-07-13 17:30:00,183.200,183.200,182.950,182.950
2023-07-14 13:30:00,183.150,183.425,183.000,183.100
2023-07-14 15:30:00,183.150,183.775,183.150,183.600
2023-07-14 17:30:00,183.600,184.200,183.600,184.200
2023-07-17 13:30:00,184.550,184.950,184.550,184.950
2023-07-17 15:30:00,184.775,184.950,184.500,184.950
2023-07-17 17:30:00,184.875,184.950,184.825,184.925
2023-07-18 13:30:00,184.925,184.950,184.925,184.950
2023-07-18 15:30:00,184.900,185.000,184.900,185.000
2023-07-18 17:30:00,185.350,185.350,185.350,185.350
2023-07-19 15:30:00,185.500,185.500,185.500,185.500
2023-07-19 17:30:00,185.875,186.000,185.875,186.000
2023-07-20 13:30:00,185.975,187.350,185.975,187.150
2023-07-20 15:30:00,186.775,187.150,185.250,185.475
2023-07-20 17:30:00,185.475,185.650,185.450,185.650
2023-07-21 13:30:00,186.150,186.925,186.125,186.825
2023-07-21 15:30:00,186.950,186.950,186.350,186.350
2023-07-21 17:30:00,185.675,185.675,185.650,185.650
2023-07-24 13:30:00,186.700,188.250,186.700,188.250
2023-07-24 15:30:00,188.000,188.000,186.700,186.700
2023-07-24 17:30:00,186.500,186.925,186.400,186.925
2023-07-25 13:30:00,187.000,187.000,186.475,186.475
2023-07-25 15:30:00,187.100,187.100,187.000,187.000
2023-07-26 13:30:00,186.500,187.000,186.500,187.000
2023-07-26 15:30:00,187.475,187.475,187.475,187.475
2023-07-26 17:30:00,187.325,187.375,187.325,187.375
2023-07-27 13:30:00,187.000,187.000,187.000,187.000
2023-07-27 15:30:00,187.000,187.000,187.000,187.000
2023-07-27 17:30:00,187.300,187.300,187.200,187.200
2023-07-28 13:30:00,187.425,187.575,187.000,187.150
2023-07-28 15:30:00,186.950,186.950,186.900,186.900
2023-07-28 17:30:00,186.900,187.150,186.900,187.000
2023-07-31 13:30:00,187.050,187.050,186.500,186.550
2023-07-31 15:30:00,186.500,186.500,185.925,186.500
2023-08-01 13:30:00,186.250,187.100,186.250,187.100
2023-08-01 15:30:00,187.000,187.000,186.975,187.000
2023-08-01 17:30:00,187.000,187.000,187.000,187.000
2023-08-02 13:30:00,186.500,186.500,186.500,186.500
2023-08-02 15:30:00,186.250,186.500,186.000,186.500
2023-08-03 13:30:00,186.175,186.500,186.100,186.500
2023-08-03 15:30:00,186.175,186.500,186.175,186.500
2023-08-03 17:30:00,186.500,186.700,186.500,186.625
2023-08-04 13:30:00,186.725,188.075,186.725,187.600
2023-08-04 15:30:00,187.975,188.100,187.500,187.500
2023-08-04 17:30:00,187.500,187.700,187.500,187.500
2023-08-07 13:30:00,187.550,187.550,187.550,187.550
2023-08-07 15:30:00,187.375,187.375,187.000,187.000
2023-08-07 17:30:00,187.000,187.000,187.000,187.000
2023-08-08 13:30:00,187.500,187.750,186.900,187.200
2023-08-08 15:30:00,187.150,187.250,187.150,187.250
2023-08-08 17:30:00,187.875,187.875,187.325,187.375
2023-08-09 13:30:00,188.000,188.325,187.675,187.700
2023-08-09 15:30:00,188.025,188.025,187.850,187.850
2023-08-09 17:30:00,188.175,188.175,188.175,188.175
2023-08-10 13:30:00,188.200,188.675,188.200,188.500
2023-08-10 15:30:00,188.500,188.500,188.500,188.500
2023-08-10 17:30:00,188.900,188.900,188.900,188.900
2023-08-11 13:30:00,188.550,188.550,188.550,188.550
2023-08-11 15:30:00,188.500,188.550,188.400,188.400
2023-08-11 17:30:00,188.400,188.400,188.400,188.400
2023-08-14 13:30:00,187.850,187.850,187.600,187.850
2023-08-15 13:30:00,187.200,187.275,187.050,187.050
2023-08-15 15:30:00,187.750,187.750,187.350,187.350
2023-08-16 13:30:00,187.500,187.900,187.500,187.775
2023-08-16 15:30:00,187.400,187.500,187.400,187.400
2023-08-16 17:30:00,187.400,187.500,187.400,187.500
2023-08-17 13:30:00,186.950,187.225,186.850,187.000
2023-08-17 15:30:00,187.000,187.025,187.000,187.000
2023-08-18 13:30:00,186.500,187.500,186.500,187.500
2023-08-18 15:30:00,187.500,187.525,187.500,187.500
2023-08-18 17:30:00,187.000,187.050,187.000,187.000
2023-08-21 13:30:00,187.500,187.500,187.250,187.250
