Date,Open,High,Low,Close
2023-09-01,192.500,192.750,192.000,192.000
2023-09-05,192.075,193.000,192.000,192.600
2023-09-06,192.600,193.650,192.325,193.500
2023-09-07,193.000,194.150,193.000,194.150
2023-09-08,194.250,194.250,193.900,193.900
2023-09-11,194.500,195.000,194.500,195.000
2023-09-12,195.075,195.500,195.000,195.500
2023-09-13,195.225,195.400,194.925,195.400
2023-09-14,195.400,197.775,195.400,197.500
2023-09-15,197.800,199.550,197.800,199.400
2023-09-18,198.800,199.175,198.800,198.800
2023-09-19,198.275,199.500,198.250,198.800
2023-09-20,198.175,199.575,198.175,199.575
2023-09-21,198.500,198.600,197.800,197.925
2023-09-22,198.200,199.150,197.800,199.150
2023-09-25,198.775,198.950,198.500,198.900
2023-09-26,198.600,198.600,197.800,198.050
2023-09-27,198.000,198.200,196.825,197.000
2023-09-28,197.075,199.000,197.000,198.000
2023-09-29,198.100,198.100,196.000,196.025
2023-10-02,197.050,197.400,196.500,196.500
2023-10-03,195.600,196.075,194.675,194.900
2023-10-04,194.750,195.025,193.750,195.025
2023-10-05,194.575,195.275,194.000,194.900
2023-10-06,194.125,196.200,194.125,196.200
2023-10-09,195.175,195.500,195.175,195.250
2023-10-10,194.950,195.350,194.200,194.575
2023-10-11,195.125,196.000,194.275,195.650
2023-10-12,195.750,197.000,195.750,196.875
2023-10-13,196.900,196.925,195.375,195.375
2023-10-16,195.900,196.475,194.900,194.900
2023-10-17,195.125,196.500,195.125,196.375
2023-10-18,196.000,196.225,195.375,195.800
2023-10-19,195.050,195.550,194.250,194.300
2023-10-20,194.025,194.300,192.500,192.500
2023-10-23,191.000,191.175,188.200,188.750
2023-10-24,188.550,190.850,187.625,188.625
2023-10-25,189.475,189.675,188.600,189.200
2023-10-26,189.475,189.475,188.150,188.250
2023-10-27,188.250,189.550,188.225,188.600
2023-10-30,189.425,190.375,189.250,189.775
2023-10-31,190.000,190.750,189.775,190.575
2023-11-01,190.625,191.200,190.625,191.125
2023-11-02,191.200,193.000,191.075,192.775
2023-11-03,192.875,193.125,192.450,192.550
2023-11-06,191.700,192.125,190.250,190.350
2023-11-07,189.650,190.025,186.850,186.900
2023-11-08,186.600,187.850,184.800,187.475
2023-11-09,186.525,186.550,183.750,184.000
2023-11-10,183.975,184.925,183.600,184.000
2023-11-13,184.075,185.550,183.825,185.150
2023-11-14,185.275,187.700,185.275,185.975
2023-11-15,186.050,187.525,186.025,187.500
2023-11-16,186.650,186.650,184.800,185.075
2023-11-17,185.000,186.775,184.625,185.900
2023-11-20,187.275,187.275,185.750,186.575
2023-11-21,186.575,187.000,185.900,186.375
