Date,Open,High,Low,Close
9/17/2024 18:04,180.925,181,180.925,181
9/17/2024 18:03,180.925,180.95,180.925,180.925
9/17/2024 18:02,180.95,180.975,180.925,180.925
9/17/2024 18:01,181.025,181.05,180.95,180.95
9/17/2024 18:00,181,181,180.925,181
9/17/2024 17:59,180.925,181.075,180.9,181.05
9/17/2024 17:58,180.95,180.975,180.9,180.95
9/17/2024 17:57,180.925,180.925,180.925,180.925
9/17/2024 17:56,180.9,180.925,180.875,180.925
9/17/2024 17:55,180.875,180.925,180.875,180.925
9/17/2024 17:54,180.9,180.9,180.85,180.875
9/17/2024 17:53,180.9,180.925,180.9,180.925
9/17/2024 17:52,180.9,180.925,180.9,180.925
9/17/2024 17:51,180.9,180.925,180.9,180.925
9/17/2024 17:50,180.875,180.9,180.875,180.9
9/17/2024 17:49,180.875,180.875,180.85,180.85
9/17/2024 17:48,180.9,180.9,180.8,180.875
9/17/2024 17:47,180.925,180.95,180.925,180.925
9/17/2024 17:46,180.975,180.975,180.975,180.975
9/17/2024 17:45,180.9,180.95,180.9,180.95
9/17/2024 17:44,180.9,180.9,180.9,180.9
9/17/2024 17:43,180.875,180.9,180.875,180.9
9/17/2024 17:42,180.9,180.9,180.9,180.9
9/17/2024 17:41,180.875,180.9,180.875,180.9
9/17/2024 17:40,180.925,180.925,180.875,180.9
9/17/2024 17:39,180.95,180.975,180.925,180.925
9/17/2024 17:38,180.95,180.95,180.95,180.95
9/17/2024 17:37,180.975,180.975,180.975,180.975
9/17/2024 17:36,180.975,180.975,180.95,180.95
9/17/2024 17:35,180.95,181,180.95,180.975
9/17/2024 17:34,180.95,180.95,180.95,180.95
9/17/2024 17:33,180.9,180.9,180.875,180.9
9/17/2024 17:32,180.85,180.85,180.85,180.85
9/17/2024 17:31,180.9,180.925,180.875,180.875
9/17/2024 17:30,180.85,180.9,180.85,180.9
9/17/2024 17:29,180.85,180.875,180.825,180.825
9/17/2024 17:28,180.925,180.925,180.9,180.9
9/17/2024 17:27,180.95,180.95,180.95,180.95
9/17/2024 17:26,180.975,180.975,180.95,180.95
9/17/2024 17:25,181,181.025,180.95,180.95
9/17/2024 17:24,181,181.025,180.975,181
9/17/2024 17:23,180.975,181,180.975,181
9/17/2024 17:22,181.025,181.025,180.975,181
9/17/2024 17:21,180.95,180.975,180.95,180.975
9/17/2024 17:20,180.9,180.9,180.875,180.9
9/17/2024 17:19,180.925,180.925,180.925,180.925
9/17/2024 17:18,180.925,180.925,180.925,180.925
9/17/2024 17:17,180.95,180.975,180.95,180.975
9/17/2024 17:16,180.925,180.975,180.925,180.95
9/17/2024 17:15,180.925,180.925,180.925,180.925
9/17/2024 17:14,180.95,180.95,180.925,180.925
9/17/2024 17:13,180.95,180.95,180.925,180.95
9/17/2024 17:12,180.9,180.925,180.875,180.925
9/17/2024 17:11,180.925,180.925,180.925,180.925
9/17/2024 17:10,180.975,180.975,180.975,180.975
9/17/2024 17:09,181,181.025,181,181
9/17/2024 17:08,181.025,181.025,181.025,181.025
9/17/2024 17:07,180.975,181,180.95,181
9/17/2024 17:06,181,181,180.975,180.975
9/17/2024 17:05,181.05,181.05,181.025,181.025
9/17/2024 17:04,181.025,181.075,181.025,181.05
9/17/2024 17:03,181.025,181.025,181.025,181.025
9/17/2024 17:02,181,181.025,181,181.025
9/17/2024 17:01,180.9,180.975,180.9,180.975
9/17/2024 17:00,180.85,180.9,180.85,180.9
9/17/2024 16:59,180.95,180.95,180.925,180.95
9/17/2024 16:58,181,181,181,181
9/17/2024 16:57,181,181.025,181,181.025
9/17/2024 16:56,180.925,180.975,180.925,180.975
9/17/2024 16:55,180.95,180.95,180.925,180.925
9/17/2024 16:54,180.9,180.95,180.9,180.925
9/17/2024 16:53,180.9,180.9,180.875,180.875
9/17/2024 16:52,180.825,180.85,180.775,180.775
9/17/2024 16:51,180.85,180.875,180.85,180.875
9/17/2024 16:50,180.825,180.85,180.825,180.85
9/17/2024 16:49,180.925,180.925,180.9,180.9
9/17/2024 16:48,180.925,180.975,180.9,180.9
9/17/2024 16:47,180.8,180.95,180.8,180.925
9/17/2024 16:46,180.925,180.925,180.825,180.825
9/17/2024 16:45,180.95,180.95,180.9,180.925
9/17/2024 16:44,180.925,180.95,180.925,180.925
9/17/2024 16:43,180.925,180.925,180.925,180.925
9/17/2024 16:42,180.975,180.975,180.925,180.925
9/17/2024 16:41,180.9,180.975,180.875,180.95
9/17/2024 16:40,180.95,180.95,180.875,180.9
9/17/2024 16:39,180.85,180.9,180.85,180.9
9/17/2024 16:38,180.725,180.85,180.725,180.825
9/17/2024 16:37,180.775,180.775,180.725,180.725
9/17/2024 16:36,180.75,180.75,180.75,180.75
9/17/2024 16:35,180.725,180.75,180.675,180.75
9/17/2024 16:34,180.725,180.725,180.675,180.675
9/17/2024 16:33,180.75,180.75,180.75,180.75
9/17/2024 16:32,180.725,180.75,180.725,180.725
