Date,Open,High,Low,Close
2023-09-11,192.275,193.275,192.25,193.1
2023-09-12,192.95,193.75,192.825,193.575
2023-09-13,193.525,193.7,192.85,193.425
2023-09-14,193.35,196.0,193.35,196.0
2023-09-15,195.825,197.475,195.725,197.175
2023-09-18,197.025,197.25,196.425,196.5
2023-09-19,196.2,197.125,195.9,196.3
2023-09-20,196.2,197.3,195.75,197.3
2023-09-21,196.425,196.525,195.575,195.575
2023-09-22,195.775,196.975,195.55,196.825
2023-09-25,196.6,197.1,196.175,197.1
2023-09-26,196.125,196.225,194.8,195.3
2023-09-27,195.05,195.5,194.2,194.3
2023-09-28,194.3,196.8,194.25,195.5
2023-09-29,195.0,195.025,193.725,194.15
2023-10-02,194.25,195.4,194.05,194.05
2023-10-03,193.3,193.45,192.075,192.25
2023-10-04,192.125,192.725,191.225,192.525
2023-10-05,192.225,192.975,191.7,192.575
2023-10-06,191.9,193.625,191.7,193.475
2023-10-09,192.75,193.05,192.5,192.625
2023-10-10,192.4,192.725,191.625,191.925
2023-10-11,192.275,193.025,191.45,192.925
2023-10-12,193.025,194.0,193.0,193.85
2023-10-13,193.975,193.975,192.7,192.775
2023-10-16,192.725,193.475,192.025,192.05
2023-10-17,192.125,193.275,192.125,192.825
2023-10-18,192.6,193.025,192.0,192.45
2023-10-19,191.8,192.325,190.775,190.775
2023-10-20,190.775,191.025,189.4,189.4
2023-10-23,188.1,188.15,185.05,185.875
2023-10-24,185.525,187.5,184.75,185.4
2023-10-25,186.475,186.725,185.275,186.075
2023-10-26,186.25,186.375,185.15,185.15
2023-10-27,185.425,186.725,185.025,186.2
2023-10-30,186.475,188.0,186.45,186.975
2023-10-31,187.025,187.95,187.025,187.95
2023-11-01,187.975,188.575,187.95,188.475
2023-11-02,188.725,190.175,188.525,190.1
2023-11-03,190.0,190.45,189.7,189.725
2023-11-06,189.0,189.4,187.375,187.5
2023-11-07,187.0,187.5,183.475,183.925
2023-11-08,183.125,185.1,182.1,184.8
2023-11-09,184.45,184.45,180.8,181.25
2023-11-10,181.25,182.075,180.775,181.375
2023-11-13,181.4,182.9,180.925,181.975
