Date,Open,High,Low,Close
2023-09-13,79.900,79.900,79.900,79.900
2023-09-15,80.700,80.700,80.700,80.700
2023-10-13,80.850,81.050,80.850,81.050
2023-10-20,79.500,79.500,79.500,79.500
2023-10-24,77.100,77.100,76.900,76.900
2023-11-02,81.000,81.100,80.825,81.000
2023-11-06,81.000,81.000,81.000,81.000
2023-11-07,81.000,81.000,81.000,81.000
2023-11-08,80.375,80.525,79.800,80.525
2023-11-15,80.550,80.550,80.525,80.525
2023-11-17,80.900,80.925,80.875,80.925
2023-11-20,80.300,80.300,80.275,80.275
2023-11-21,79.200,79.200,78.750,78.975
2023-11-24,78.200,78.200,76.275,76.275
2023-11-27,76.500,76.875,75.400,75.650
2023-12-05,78.925,78.925,78.925,78.925
2023-12-11,78.000,78.000,78.000,78.000
2023-12-13,77.850,78.050,77.800,78.050
2023-12-15,78.250,78.300,78.000,78.000
2023-12-18,78.075,78.075,78.075,78.075
2023-12-20,78.200,78.200,78.000,78.000
2023-12-21,77.700,77.700,77.550,77.550
2023-12-22,77.850,77.900,77.850,77.900
2023-12-26,77.600,77.700,77.600,77.700
2023-12-27,77.500,77.500,77.500,77.500
2023-12-29,77.775,77.775,77.450,77.450
2024-01-02,77.800,78.150,77.625,77.625
2024-01-03,77.025,77.350,77.025,77.025
2024-01-04,77.850,78.150,77.775,77.900
2024-01-05,78.400,78.450,78.300,78.425
2024-01-08,78.550,78.900,77.825,78.900
2024-01-09,78.700,78.800,78.700,78.800
2024-01-10,78.775,78.775,78.000,78.450
2024-01-11,78.425,78.700,78.400,78.700
2024-01-12,78.400,78.400,78.400,78.400
2024-01-16,78.225,78.300,77.575,77.925
2024-01-17,77.925,78.125,77.500,77.825
2024-01-18,77.800,78.200,77.800,77.800
2024-01-19,78.150,78.475,78.000,78.475
2024-01-22,78.250,78.350,78.250,78.300
2024-01-23,78.550,78.900,78.400,78.450
2024-01-24,78.175,78.625,77.950,78.625
2024-01-25,78.625,78.625,77.825,78.150
2024-01-26,77.800,77.825,77.550,77.750
2024-01-29,77.600,77.700,77.600,77.700
2024-01-30,77.750,77.875,77.750,77.875
2024-01-31,78.400,78.750,78.400,78.675
2024-02-01,78.775,78.800,78.700,78.750
2024-02-02,78.650,79.075,78.650,78.750
2024-02-05,78.600,79.025,78.600,78.850
2024-02-06,78.550,79.250,78.550,79.250
2024-02-07,78.975,79.150,78.750,78.750
2024-02-08,78.750,78.900,77.875,78.125
2024-02-09,78.350,78.525,78.225,78.400
2024-02-12,78.675,78.750,78.550,78.750
2024-02-13,78.900,78.900,78.125,78.500
2024-02-14,78.625,78.750,78.300,78.450
2024-02-15,78.475,78.600,78.275,78.350
2024-02-16,78.325,78.775,78.100,78.750
2024-02-20,78.800,78.925,78.475,78.925
2024-02-21,78.900,79.025,78.400,78.925
2024-02-22,79.050,79.050,78.600,78.625
2024-02-23,78.800,78.900,78.575,78.825
2024-02-26,78.800,78.975,78.525,78.925
2024-02-27,79.000,79.050,78.875,79.000
2024-02-28,78.950,79.300,78.775,79.100
2024-02-29,79.200,79.675,79.175,79.675
2024-03-01,79.800,79.800,79.325,79.600
2024-03-04,79.725,80.000,79.450,79.675
2024-03-05,79.900,79.925,79.525,79.625
2024-03-06,79.900,79.900,79.250,79.725
2024-03-07,79.750,80.125,79.725,79.975
2024-03-08,80.100,80.125,79.300,80.025
2024-03-11,80.100,80.350,79.950,80.025
2024-03-12,80.200,80.200,79.425,79.900
2024-03-13,80.075,80.475,79.550,80.150
2024-03-14,80.175,80.350,80.100,80.200
2024-03-15,80.150,80.425,80.125,80.150
2024-03-18,80.150,80.400,79.900,80.300
2024-03-19,80.325,80.600,80.150,80.600
2024-03-20,80.550,80.825,80.225,80.275
2024-03-21,80.275,80.450,79.875,80.450
2024-03-22,80.250,80.775,80.250,80.750
2024-03-25,80.675,81.025,80.650,80.875
2024-03-26,81.000,81.250,80.975,81.125
2024-03-27,81.150,81.275,80.600,80.875
2024-03-28,80.975,81.250,80.600,81.250
2024-04-01,80.825,81.375,80.600,81.275
2024-04-02,81.325,81.450,81.125,81.125
2024-04-03,81.300,81.625,80.975,81.600
2024-04-04,81.375,81.975,81.150,81.875
2024-04-05,81.900,81.975,81.475,81.925
2024-04-08,81.850,82.050,81.775,81.950
2024-04-09,81.900,81.950,81.075,81.800
2024-04-10,81.800,81.850,80.400,81.225
2024-04-11,81.150,81.750,81.150,81.275
2024-04-12,81.550,81.600,80.000,80.000
2024-04-15,80.100,80.275,79.625,79.850
2024-04-16,80.125,80.725,79.775,79.925
2024-04-17,80.150,80.225,79.625,80.000
2024-04-18,79.875,79.925,79.200,79.500
2024-04-19,79.525,80.775,79.525,80.375
2024-04-22,80.075,80.525,79.850,80.300
2024-04-23,80.400,81.800,80.200,81.575
2024-04-24,81.725,81.725,81.225,81.375
2024-04-25,81.300,81.375,80.075,80.525
2024-04-26,80.525,80.525,79.550,79.975
2024-04-29,79.700,80.525,79.575,80.375
2024-04-30,80.425,80.950,79.975,80.700
2024-05-01,80.500,80.700,79.175,79.550
2024-05-02,79.550,80.425,79.025,80.150
2024-05-03,80.350,80.500,79.925,80.175
2024-05-06,79.725,80.125,79.525,80.100
2024-05-07,80.300,81.100,80.025,80.300
2024-05-08,80.400,81.025,79.825,80.725
2024-05-09,80.875,80.975,80.100,80.200
2024-05-10,80.350,81.125,80.350,80.950
2024-05-13,81.250,81.725,80.625,81.000
2024-05-14,81.350,81.550,80.700,80.875
2024-05-15,80.850,81.125,80.600,80.900
2024-05-16,80.900,81.300,80.700,81.075
2024-05-17,81.075,81.075,80.450,80.875
2024-05-20,80.825,81.400,80.825,81.250
2024-05-21,81.075,81.225,80.750,81.225
2024-05-22,81.275,81.275,80.800,80.950
2024-05-23,80.850,81.075,80.275,80.550
2024-05-24,80.525,80.775,80.250,80.600
2024-05-28,80.575,80.800,80.000,80.700
2024-05-29,81.000,81.100,80.300,80.525
2024-05-30,80.500,80.625,80.050,80.450
2024-05-31,80.625,80.800,80.425,80.600
2024-06-03,80.775,80.925,79.475,79.775
2024-06-04,79.475,79.525,77.950,78.300
2024-06-05,77.975,78.200,76.550,77.400
2024-06-06,77.275,77.775,76.725,77.525
2024-06-07,77.500,77.775,76.850,77.725
2024-06-10,77.625,77.625,76.175,76.675
2024-06-11,76.800,76.825,75.425,75.675
2024-06-12,76.075,76.100,75.100,75.725
2024-06-13,75.475,76.200,74.800,74.875
2024-06-14,75.000,75.325,73.550,75.175
2024-06-17,75.300,76.075,75.175,75.825
2024-06-18,76.150,76.800,75.800,76.400
2024-06-20,76.225,76.300,74.850,75.025
2024-06-21,75.975,75.975,74.375,74.925
2024-06-24,74.725,74.875,73.450,73.650
2024-06-25,73.650,74.350,72.700,72.875
2024-06-26,72.800,74.600,72.625,74.250
2024-06-27,74.500,74.775,73.475,73.825
2024-06-28,74.000,75.075,73.450,74.525
2024-07-01,74.825,74.850,73.375,73.675
2024-07-02,73.075,73.600,72.800,72.850
2024-07-03,73.225,73.225,72.300,72.725
2024-07-05,72.875,73.100,71.950,72.200
2024-07-08,71.975,72.200,70.775,71.075
2024-07-09,71.050,71.050,69.175,69.275
2024-07-10,69.300,69.300,67.600,67.650
2024-07-11,67.750,68.450,67.275,67.925
2024-07-12,67.950,68.125,67.075,67.575
2024-07-15,67.825,67.875,66.625,67.225
2024-07-16,67.550,68.925,67.475,68.525
2024-07-17,68.575,70.050,68.425,69.900
2024-07-18,69.925,70.350,69.325,70.175
2024-07-19,70.225,71.900,70.075,71.350
2024-07-22,71.650,72.075,71.325,71.975
2024-07-23,72.050,73.550,72.050,73.225
2024-07-24,72.875,73.875,72.725,73.850
2024-07-25,73.775,74.075,72.725,73.600
2024-07-26,73.850,74.025,73.525,73.875
2024-07-29,73.675,73.775,71.700,71.950
2024-07-30,72.125,72.175,71.100,71.525
2024-07-31,71.650,72.525,71.600,72.450
2024-08-01,72.450,73.175,72.425,73.075
2024-08-02,72.700,73.000,72.150,72.375
2024-08-05,71.275,72.325,70.825,72.325
2024-08-06,72.075,73.275,71.725,72.525
2024-08-07,72.300,72.450,71.000,71.225
2024-08-08,70.450,70.550,68.775,69.700
2024-08-09,69.225,70.000,69.000,69.875
2024-08-12,69.475,69.875,69.100,69.550
2024-08-13,69.625,69.650,67.325,68.600
2024-08-14,68.425,70.900,68.175,70.550
2024-08-15,70.500,71.825,70.025,71.700
2024-08-16,71.600,71.750,70.425,71.000
2024-08-19,70.975,72.500,70.675,72.200
2024-08-20,71.850,72.050,71.000,71.725
2024-08-21,71.900,72.600,71.175,71.500
2024-08-22,70.725,73.475,70.625,73.400
2024-08-23,73.325,73.925,72.825,73.675
2024-08-26,73.850,74.075,73.350,73.600
2024-08-27,73.200,74.475,72.850,74.200
2024-08-28,73.875,74.700,73.875,74.450
2024-08-29,74.400,75.050,74.175,74.925
2024-08-30,75.000,75.575,74.675,75.275
2024-09-03,75.025,76.400,74.400,76.250
2024-09-04,76.200,76.550,75.400,75.675
2024-09-05,75.375,75.800,74.875,75.200
2024-09-06,74.875,75.675,74.800,74.975
2024-09-09,75.125,75.225,74.275,74.900
2024-09-10,75.175,75.550,74.800,75.100
