Date,Open,High,Low,Close
2024-02-14,92.000,92.100,92.000,92.100
2024-02-20,92.400,92.400,92.400,92.400
2024-02-21,92.200,92.250,92.100,92.200
2024-02-22,92.250,92.250,91.800,91.800
2024-02-23,91.725,91.825,91.600,91.825
2024-02-26,90.600,90.600,90.600,90.600
2024-02-27,91.750,91.850,91.750,91.825
2024-02-28,92.000,92.125,91.900,92.000
2024-02-29,92.000,92.150,91.950,92.150
2024-03-07,92.525,92.525,92.525,92.525
2024-03-11,92.925,92.925,92.925,92.925
2024-03-14,93.100,93.100,93.100,93.100
2024-03-15,93.250,93.250,93.200,93.225
2024-03-18,93.250,93.250,93.250,93.250
2024-03-19,93.300,93.300,93.300,93.300
2024-03-20,93.300,93.300,93.300,93.300
2024-03-21,93.325,93.400,93.325,93.400
2024-03-22,93.625,93.625,93.625,93.625
2024-03-25,93.750,93.750,93.675,93.700
2024-03-26,93.950,94.000,93.950,94.000
2024-03-27,93.975,94.000,93.750,93.750
2024-03-28,94.000,94.000,93.775,94.000
2024-04-01,93.975,94.325,93.975,94.200
2024-04-02,94.375,94.400,93.825,94.000
2024-04-03,94.250,94.250,93.825,94.250
2024-04-04,94.200,94.525,94.200,94.250
2024-04-05,94.150,94.450,94.150,94.450
2024-04-08,94.400,94.400,94.400,94.400
2024-04-09,94.350,94.350,93.950,94.100
2024-04-10,94.475,94.475,93.450,93.600
2024-04-11,94.450,94.625,94.350,94.350
2024-04-12,94.150,94.150,93.050,93.050
2024-04-15,93.400,93.675,93.300,93.525
2024-04-16,94.050,94.050,93.900,93.900
2024-04-17,93.575,93.750,93.575,93.700
2024-04-18,93.475,93.675,93.400,93.400
2024-04-19,93.650,94.350,93.650,93.950
2024-04-22,93.225,94.000,93.225,93.900
2024-04-23,95.125,95.200,94.950,95.200
2024-04-24,95.100,95.100,94.600,94.600
2024-04-25,93.925,94.325,93.400,93.400
2024-04-26,93.500,93.650,92.875,93.650
2024-04-29,93.775,94.000,93.775,93.825
2024-04-30,93.950,94.575,93.950,94.550
2024-05-01,94.300,94.300,93.400,93.575
2024-05-02,93.575,94.275,93.225,94.100
2024-05-03,94.200,94.200,94.150,94.150
2024-05-06,93.625,93.900,93.625,93.850
2024-05-07,94.400,94.400,94.400,94.400
2024-05-08,95.000,95.000,94.825,94.875
2024-05-10,94.675,94.825,94.675,94.825
2024-05-13,94.700,94.775,94.700,94.775
2024-05-14,95.125,95.125,95.100,95.100
2024-05-15,94.800,94.975,94.650,94.950
2024-05-16,95.075,95.300,94.800,95.100
2024-05-17,94.825,94.950,94.600,94.925
2024-05-20,95.550,95.600,95.500,95.600
2024-05-21,95.225,95.650,95.225,95.600
2024-05-22,95.400,95.425,95.200,95.225
2024-05-23,95.250,95.250,94.900,94.900
2024-05-24,94.800,95.025,94.750,95.025
2024-05-28,94.825,95.225,94.825,95.125
2024-05-29,95.250,95.325,94.850,94.850
2024-05-30,94.725,95.050,94.725,94.900
2024-05-31,95.000,95.600,94.900,95.300
2024-06-03,95.500,95.500,94.675,94.875
2024-06-04,94.825,94.825,93.300,93.650
2024-06-05,93.300,93.300,92.000,92.525
2024-06-06,92.175,92.950,92.000,92.950
2024-06-07,92.750,93.450,92.575,93.100
2024-06-10,92.800,93.300,92.550,92.875
2024-06-11,93.100,93.150,92.000,92.425
2024-06-12,92.350,92.725,92.000,92.550
2024-06-13,92.200,92.700,91.850,91.925
2024-06-14,91.500,91.900,90.450,91.875
2024-06-17,92.050,92.500,91.950,92.500
2024-06-18,92.600,93.525,92.600,93.275
2024-06-20,92.775,93.000,91.700,91.900
2024-06-21,91.500,91.925,91.250,91.800
2024-06-24,91.525,91.850,90.625,90.775
2024-06-25,90.525,91.475,89.875,90.350
2024-06-26,90.350,91.875,90.175,91.875
2024-06-27,91.825,92.200,91.150,91.200
