Date,Open,High,Low,Close
2023-11-08,83.000,83.000,83.000,83.000
2024-01-02,81.550,82.525,81.550,81.750
2024-01-03,81.500,81.500,81.475,81.475
2024-01-04,81.750,81.750,81.750,81.750
2024-01-08,82.575,82.575,81.750,81.750
2024-01-12,82.150,82.150,82.150,82.150
2024-01-17,81.650,81.900,81.650,81.900
2024-01-18,81.900,82.000,81.900,82.000
2024-01-19,81.875,82.000,81.875,82.000
2024-01-23,82.350,82.575,82.350,82.575
2024-01-24,81.800,82.400,81.800,82.400
2024-01-25,82.400,82.400,82.400,82.400
2024-02-01,82.750,82.750,82.550,82.600
2024-02-02,82.600,82.750,82.600,82.750
2024-02-12,82.575,82.575,82.575,82.575
2024-02-14,82.400,82.400,81.950,82.000
2024-02-15,82.150,82.150,81.975,81.975
2024-02-16,81.950,82.250,81.900,82.150
2024-02-20,82.300,82.300,82.300,82.300
2024-02-21,82.400,82.400,82.000,82.200
2024-02-22,82.300,82.300,81.800,81.875
2024-02-23,82.000,82.125,81.825,81.825
2024-02-26,82.225,82.225,81.025,81.950
2024-02-27,82.250,82.250,82.100,82.225
2024-02-28,82.250,82.525,82.200,82.500
2024-02-29,82.600,82.950,82.575,82.950
2024-03-01,82.975,83.000,82.775,82.950
2024-03-04,83.000,83.050,82.850,83.025
2024-03-05,83.050,83.050,82.900,83.025
2024-03-06,82.825,83.000,82.825,83.000
2024-03-07,83.050,83.225,82.950,83.125
2024-03-08,83.225,83.225,82.975,83.025
2024-03-11,83.400,83.500,83.225,83.425
2024-03-12,82.900,83.375,82.900,83.200
2024-03-13,83.500,83.750,83.125,83.650
2024-03-14,83.750,83.750,83.375,83.500
2024-03-15,83.600,83.750,83.550,83.600
2024-03-18,83.525,83.675,83.525,83.650
2024-03-19,83.750,83.925,83.525,83.925
2024-03-20,83.875,84.050,83.700,83.775
2024-03-21,83.775,83.925,83.625,83.800
2024-03-22,84.075,84.150,83.800,84.150
2024-03-25,84.250,84.350,84.200,84.300
2024-03-26,84.500,84.525,84.300,84.525
2024-03-27,84.500,84.625,84.050,84.100
2024-03-28,84.350,84.550,84.000,84.550
2024-04-01,84.125,84.675,84.000,84.550
2024-04-02,84.600,84.825,84.325,84.400
2024-04-03,84.650,84.825,84.175,84.775
2024-04-04,84.675,85.275,84.675,85.000
2024-04-05,85.200,85.200,84.800,85.100
2024-04-08,85.100,85.200,85.025,85.100
2024-04-09,85.150,85.150,84.375,84.850
2024-04-10,84.950,85.075,83.825,84.100
2024-04-11,84.875,85.050,84.600,84.700
2024-04-12,85.025,85.025,83.575,83.575
2024-04-15,83.800,83.975,83.400,83.675
2024-04-16,83.700,84.400,83.575,83.675
2024-04-17,83.725,84.075,83.475,83.825
2024-04-18,83.850,83.850,83.025,83.475
2024-04-19,83.425,84.400,83.425,84.075
2024-04-22,84.050,84.225,83.600,84.175
2024-04-23,84.200,85.500,83.950,85.300
2024-04-24,85.475,85.475,84.725,84.900
2024-04-25,84.875,84.875,83.575,84.075
2024-04-26,84.075,84.075,83.150,83.675
2024-04-29,83.375,84.175,83.375,84.175
2024-04-30,84.175,84.525,83.650,84.425
2024-05-01,84.325,84.450,83.100,83.450
2024-05-02,83.425,84.200,82.950,83.925
2024-05-03,84.150,84.400,83.850,84.025
2024-05-06,83.600,84.025,83.325,84.025
2024-05-07,84.425,84.900,83.975,84.250
2024-05-08,84.375,84.875,83.875,84.600
2024-05-09,84.700,84.825,84.025,84.200
2024-05-10,84.175,84.925,84.175,84.750
2024-05-13,84.900,85.475,84.600,85.000
2024-05-14,85.400,85.500,84.725,84.925
2024-05-15,84.925,85.075,84.600,84.950
2024-05-16,85.000,85.250,84.725,85.000
2024-05-17,85.050,85.050,84.475,85.000
2024-05-20,85.425,85.450,85.050,85.350
2024-05-21,85.350,85.350,84.875,85.325
2024-05-22,85.250,85.300,84.975,85.075
2024-05-23,85.000,85.225,84.500,84.650
2024-05-24,84.650,84.975,84.450,84.775
2024-05-28,84.725,85.050,84.275,84.900
2024-05-29,85.225,85.250,84.500,84.700
2024-05-30,84.625,84.875,84.325,84.625
2024-05-31,84.775,85.000,84.650,84.850
2024-06-03,84.950,85.100,83.900,84.125
2024-06-04,83.950,84.000,82.400,82.800
2024-06-05,82.400,82.400,80.975,81.900
2024-06-06,81.225,82.275,81.225,82.150
2024-06-07,82.000,82.275,81.400,82.250
2024-06-10,82.125,82.125,80.875,81.425
2024-06-11,81.650,81.650,80.425,80.775
2024-06-12,80.675,81.175,80.250,80.800
2024-06-13,80.775,81.175,79.975,80.125
2024-06-14,79.725,80.275,78.700,80.225
2024-06-17,80.200,80.850,80.175,80.725
2024-06-18,80.750,81.850,80.725,81.550
2024-06-20,81.250,81.300,79.950,80.025
2024-06-21,80.150,80.175,79.350,79.975
