Date,Open,High,Low,Close
2023-06-15,79.450,79.450,79.450,79.450
2023-06-16,79.400,79.450,79.400,79.450
2023-06-21,79.125,80.650,79.125,80.650
2023-06-22,79.450,79.450,79.450,79.450
2023-06-26,80.000,80.000,80.000,80.000
2023-06-28,78.000,78.000,76.250,76.250
2023-06-30,76.500,76.750,76.500,76.750
2023-07-03,76.000,76.000,76.000,76.000
2023-07-06,77.000,77.000,76.950,76.950
2023-07-07,76.250,76.250,75.500,75.500
2023-07-10,75.625,75.625,74.950,74.950
2023-07-11,74.750,74.750,73.625,73.625
2023-07-12,73.450,73.500,73.250,73.500
2023-07-13,73.400,73.400,73.400,73.400
2023-07-14,74.875,74.875,74.875,74.875
2023-07-18,76.500,77.125,76.450,77.125
2023-07-19,76.700,77.300,76.700,77.300
2023-07-20,77.500,78.500,77.500,78.500
2023-07-24,78.075,78.875,77.975,78.875
2023-07-25,78.875,79.500,78.875,79.500
2023-07-26,79.050,79.300,78.825,79.200
2023-07-27,78.925,78.925,78.925,78.925
2023-07-28,79.050,79.050,79.050,79.050
2023-07-31,78.500,79.050,77.575,78.450
2023-08-01,78.075,78.075,77.000,77.000
2023-08-02,77.250,77.250,77.250,77.250
2023-08-03,76.500,77.000,76.500,76.950
2023-08-04,77.000,77.000,77.000,77.000
2023-08-07,76.000,77.000,76.000,77.000
2023-08-08,77.000,77.500,77.000,77.500
2023-08-09,77.450,77.450,77.450,77.450
2023-08-10,76.500,76.500,76.500,76.500
2023-08-11,76.575,76.600,76.575,76.600
2023-08-14,77.225,77.950,76.000,76.000
2023-08-15,75.500,75.525,75.325,75.525
2023-08-16,75.150,75.150,75.150,75.150
2023-08-17,75.500,75.850,74.825,74.825
2023-08-18,75.650,75.875,75.650,75.875
2023-08-21,76.500,76.500,76.300,76.300
2023-08-22,76.125,76.125,76.025,76.025
2023-08-23,75.775,75.950,75.725,75.775
2023-08-24,76.000,76.500,76.000,76.500
2023-08-25,76.600,76.600,75.775,75.775
2023-08-28,75.500,77.000,75.300,76.800
2023-08-29,76.800,76.800,76.700,76.700
2023-08-30,76.500,77.150,76.350,77.150
2023-08-31,76.800,76.800,76.800,76.800
2023-09-01,76.800,76.800,76.800,76.800
2023-09-05,76.800,76.800,76.800,76.800
2023-09-06,76.175,76.175,76.000,76.000
2023-09-07,76.500,76.600,76.500,76.600
2023-09-08,76.500,76.600,76.500,76.600
2023-09-11,76.025,76.750,76.025,76.750
2023-09-12,76.750,76.750,75.950,75.950
2023-09-13,75.850,75.875,75.500,75.700
2023-09-14,75.025,75.250,75.025,75.025
2023-09-15,75.700,76.650,75.700,76.600
2023-09-18,76.600,76.600,76.600,76.600
2023-09-19,76.600,76.600,76.450,76.600
2023-09-20,76.850,76.850,76.750,76.750
2023-09-21,76.350,76.350,76.350,76.350
2023-09-22,75.500,75.500,75.250,75.500
2023-09-25,75.000,75.750,75.000,75.750
2023-09-26,75.500,76.000,75.275,76.000
2023-09-27,76.000,76.500,76.000,76.500
2023-09-28,76.775,76.875,75.875,76.750
2023-09-29,76.350,76.350,75.800,75.800
2023-10-02,75.500,77.000,75.000,76.800
2023-10-03,76.050,76.300,75.525,75.525
2023-10-04,75.525,75.675,75.200,75.200
2023-10-05,75.775,75.775,75.000,75.000
2023-10-06,75.400,77.000,75.400,77.000
2023-10-09,76.400,77.000,76.000,76.000
2023-10-10,76.600,76.800,76.000,76.750
2023-10-11,76.425,76.525,75.450,75.450
2023-10-12,75.500,76.500,75.000,76.500
2023-10-13,76.600,77.100,76.600,76.950
2023-10-16,77.075,77.075,76.650,76.725
2023-10-17,76.825,76.950,76.425,76.425
2023-10-18,76.100,76.100,76.100,76.100
2023-10-19,76.000,76.550,76.000,76.075
2023-10-20,75.750,75.750,74.000,74.050
2023-10-23,74.200,74.225,73.750,73.750
2023-10-24,73.825,73.825,73.000,73.325
2023-10-25,73.150,74.250,73.000,74.225
2023-10-26,74.025,75.025,74.025,74.750
2023-10-27,75.200,75.750,75.000,75.025
2023-10-30,75.800,75.800,75.075,75.475
2023-10-31,75.425,75.825,75.425,75.825
2023-11-01,75.825,75.900,75.125,75.750
2023-11-02,75.925,77.025,75.925,76.450
2023-11-03,76.400,76.950,76.000,76.825
2023-11-06,77.000,77.400,76.850,76.925
2023-11-07,77.250,77.500,77.025,77.325
2023-11-08,77.050,77.200,76.100,76.750
2023-11-09,76.800,77.175,76.250,76.875
2023-11-10,76.775,77.050,76.350,76.350
2023-11-13,76.475,77.400,76.475,77.400
2023-11-14,77.025,77.175,76.900,76.950
2023-11-15,76.950,77.100,76.275,76.375
2023-11-16,76.250,76.800,76.000,76.575
