Date,Open,High,Low,Close
2022-09-29,820.00,820.00,820.00,820.00
2022-11-01,850.00,850.00,850.00,850.00
2022-12-06,755.00,755.00,755.00,755.00
2022-12-07,756.75,756.75,756.00,756.00
2022-12-08,756.75,756.75,756.75,756.75
2022-12-19,770.00,770.00,770.00,770.00
2022-12-20,766.00,766.00,766.00,766.00
2022-12-22,784.25,784.75,784.25,784.75
2022-12-23,786.00,786.00,786.00,786.00
2022-12-29,798.00,798.00,796.00,796.00
2022-12-30,810.50,810.50,810.00,810.00
2023-01-03,806.00,806.00,800.25,800.25
2023-01-04,784.00,784.00,784.00,784.00
2023-01-06,790.00,790.00,789.00,789.00
2023-01-10,766.00,766.00,766.00,766.00
2023-01-12,771.00,771.00,771.00,771.00
2023-01-23,751.75,751.75,751.75,751.75
2023-02-01,791.00,791.00,790.50,790.50
2023-02-02,800.00,800.00,800.00,800.00
2023-02-10,809.00,809.00,809.00,809.00
2023-02-13,802.00,807.75,802.00,804.00
2023-02-21,783.50,783.50,783.50,783.50
2023-02-27,749.50,749.50,743.75,743.75
2023-02-28,747.00,747.25,747.00,747.00
2023-03-07,740.00,740.00,740.00,740.00
2023-03-09,715.50,718.00,714.50,716.00
2023-03-15,737.00,737.00,733.25,733.25
2023-03-16,733.50,733.50,727.50,727.50
2023-03-17,736.75,736.75,736.75,736.75
2023-03-20,722.25,724.75,722.25,724.75
2023-03-21,714.00,714.00,714.00,714.00
2023-03-22,714.75,714.75,706.00,706.00
2023-03-23,709.00,713.00,704.50,710.00
2023-03-24,710.50,735.00,710.50,728.25
2023-03-27,721.25,737.75,721.25,737.75
2023-03-28,743.00,743.00,743.00,743.00
2023-03-29,752.00,752.00,742.00,743.00
2023-03-30,738.00,739.75,738.00,739.75
2023-03-31,733.00,738.75,733.00,735.00
2023-04-03,750.25,750.50,750.25,750.50
2023-04-04,744.50,744.50,744.50,744.50
2023-04-05,736.25,736.25,735.50,735.75
2023-04-06,730.00,730.00,727.75,727.75
2023-04-11,723.75,723.75,723.75,723.75
