Timestamp (UTC),Open,High,Low,Close
2023-11-07,-2.725,-2.650,-2.900,-2.850
2023-11-08,-2.725,-2.575,-2.950,-2.700
2023-11-09,-2.700,-2.650,-2.975,-2.750
2023-11-10,-2.700,-2.675,-2.950,-2.825
2023-11-13,-2.775,-2.700,-2.925,-2.800
2023-11-14,-2.825,-2.675,-2.900,-2.700
2023-11-15,-2.750,-2.625,-2.875,-2.825
2023-11-16,-2.875,-2.850,-3.200,-3.100
2023-11-17,-3.150,-2.975,-3.175,-3.100
2023-11-20,-3.050,-2.875,-3.150,-3.000
2023-11-21,-2.925,-2.825,-2.975,-2.900
2023-11-22,-2.975,-2.800,-3.000,-2.900
2023-11-24,-2.900,-2.875,-3.100,-3.000
2023-11-27,-2.925,-2.850,-3.150,-3.100
2023-11-28,-2.950,-2.825,-3.100,-2.900
2023-11-29,-2.975,-2.800,-2.975,-2.825
2023-11-30,-2.900,-2.600,-2.900,-2.825
2023-12-01,-2.825,-2.625,-2.925,-2.725
2023-12-04,-2.725,-2.575,-2.750,-2.625
2023-12-05,-2.650,-2.600,-2.800,-2.675
2023-12-06,-2.700,-2.675,-2.825,-2.675
2023-12-07,-2.750,-2.650,-2.950,-2.825
2023-12-08,-2.800,-2.650,-2.975,-2.675
2023-12-11,-2.700,-2.600,-2.750,-2.625
2023-12-12,-2.625,-2.550,-2.700,-2.625
2023-12-13,-2.575,-2.500,-2.675,-2.550
2023-12-14,-2.475,-2.400,-2.575,-2.475
2023-12-15,-2.550,-2.375,-2.650,-2.425
2023-12-18,-2.475,-2.375,-2.625,-2.500
2023-12-19,-2.425,-2.425,-2.725,-2.650
2023-12-20,-2.625,-2.550,-2.725,-2.675
2023-12-21,-2.625,-2.625,-2.775,-2.700
2023-12-22,-2.625,-2.625,-2.900,-2.800
2023-12-26,-2.775,-2.600,-2.850,-2.850
2023-12-27,-2.825,-2.750,-3.025,-2.850
2023-12-28,-2.800,-2.800,-3.150,-3.150
2023-12-29,-3.125,-2.975,-3.150,-3.100
2024-01-02,-2.925,-2.925,-3.450,-3.175
2024-01-03,-3.225,-3.175,-3.550,-3.500
2024-01-04,-3.475,-3.450,-3.775,-3.750
2024-01-05,-3.725,-3.700,-3.950,-3.725
2024-01-08,-3.775,-3.500,-3.775,-3.525
2024-01-09,-3.650,-3.325,-3.675,-3.375
2024-01-10,-3.450,-3.275,-3.500,-3.425
2024-01-11,-3.450,-3.275,-3.500,-3.375
2024-01-12,-3.425,-3.325,-3.550,-3.475
2024-01-16,-3.375,-3.325,-3.575,-3.400
2024-01-17,-3.400,-3.325,-3.500,-3.325
2024-01-18,-3.350,-3.275,-3.425,-3.350
2024-01-19,-3.275,-3.275,-3.525,-3.500
2024-01-22,-3.550,-3.475,-3.625,-3.575
2024-01-23,-3.550,-3.500,-3.650,-3.575
2024-01-24,-3.600,-3.550,-3.775,-3.700
2024-01-25,-3.725,-3.600,-3.800,-3.625
2024-01-26,-3.625,-3.550,-3.750,-3.675
2024-01-29,-3.625,-3.525,-3.700,-3.600
2024-01-30,-3.650,-3.500,-3.725,-3.600
2024-01-31,-3.675,-3.475,-3.675,-3.475
2024-02-01,-3.475,-3.150,-3.475,-3.200
2024-02-02,-3.150,-3.150,-3.350,-3.225
2024-02-05,-3.275,-3.075,-3.300,-3.225
2024-02-06,-3.175,-2.975,-3.200,-3.100
2024-02-07,-3.075,-2.900,-3.075,-3.050
2024-02-08,-3.025,-2.975,-3.200,-3.150
2024-02-09,-3.100,-2.975,-3.100,-3.000
2024-02-12,-3.050,-2.950,-3.100,-3.075
2024-02-13,-3.100,-3.000,-3.100,-3.000
2024-02-14,-2.975,-2.950,-3.100,-2.975
2024-02-15,-2.975,-2.825,-3.025,-2.925
2024-02-16,-2.825,-2.800,-2.975,-2.875
2024-02-20,-2.950,-2.775,-2.975,-2.950
2024-02-21,-2.950,-2.825,-3.100,-3.100
2024-02-22,-3.125,-3.075,-3.225,-3.100
2024-02-23,-3.075,-3.025,-3.200,-3.200
2024-02-26,-3.150,-2.950,-3.300,-3.000
2024-02-27,-2.975,-2.975,-3.200,-3.125
2024-02-28,-3.150,-3.050,-3.225,-3.175
2024-02-29,-3.125,-3.100,-3.300,-3.200
2024-03-01,-3.300,-3.150,-3.325,-3.225
2024-03-04,-3.200,-3.100,-3.325,-3.300
2024-03-05,-3.250,-3.175,-3.400,-3.300
2024-03-06,-3.275,-3.125,-3.350,-3.175
2024-03-07,-3.300,-2.975,-3.300,-3.025
2024-03-08,-3.000,-2.950,-3.325,-3.300
2024-03-11,-3.300,-3.150,-3.350,-3.275
2024-03-12,-3.175,-3.075,-3.300,-3.275
2024-03-13,-3.250,-3.150,-3.325,-3.225
2024-03-14,-3.225,-3.075,-3.325,-3.075
2024-03-15,-3.125,-3.075,-3.250,-3.075
2024-03-18,-3.100,-2.900,-3.175,-2.975
2024-03-19,-2.900,-2.900,-3.150,-3.125
2024-03-20,-3.050,-2.950,-3.100,-3.050
2024-03-21,-2.975,-2.850,-3.125,-3.025
2024-03-22,-3.000,-2.900,-3.200,-3.025
2024-03-25,-3.100,-3.000,-3.200,-3.075
2024-03-26,-3.075,-3.050,-3.450,-3.325
2024-03-27,-3.350,-3.275,-3.475,-3.375
2024-03-28,-3.325,-3.200,-3.425,-3.300
2024-04-01,-3.250,-3.250,-3.625,-3.600
2024-04-02,-3.575,-3.450,-3.850,-3.650
2024-04-03,-3.550,-3.550,-3.850,-3.675
2024-04-04,-3.675,-3.575,-3.850,-3.675
2024-04-05,-3.775,-3.675,-3.800,-3.700
2024-04-08,-3.650,-3.450,-3.700,-3.525
2024-04-09,-3.475,-3.325,-3.575,-3.325
2024-04-10,-3.425,-3.325,-3.525,-3.450
2024-04-11,-3.500,-3.425,-3.575,-3.475
2024-04-12,-3.500,-3.450,-3.725,-3.700
2024-04-15,-3.650,-3.350,-3.650,-3.425
2024-04-16,-3.450,-3.175,-3.500,-3.275
2024-04-17,-3.275,-3.250,-3.425,-3.400
2024-04-18,-3.375,-3.325,-3.450,-3.400
2024-04-19,-3.475,-3.350,-3.550,-3.375
2024-04-22,-3.300,-3.000,-3.375,-3.200
2024-04-23,-3.250,-3.150,-3.725,-3.650
2024-04-24,-3.625,-3.525,-3.700,-3.575
2024-04-25,-3.625,-3.475,-3.700,-3.500
2024-04-26,-3.500,-3.425,-3.550,-3.525
2024-04-29,-3.500,-3.475,-3.650,-3.575
2024-04-30,-3.600,-3.550,-3.850,-3.825
2024-05-01,-3.800,-3.675,-3.875,-3.825
2024-05-02,-3.675,-3.575,-3.775,-3.650
2024-05-03,-3.600,-3.500,-3.625,-3.575
2024-05-06,-3.575,-3.425,-3.600,-3.425
2024-05-07,-3.400,-3.350,-3.525,-3.425
2024-05-08,-3.425,-3.425,-3.600,-3.575
2024-05-09,-3.575,-3.425,-3.625,-3.425
2024-05-10,-3.400,-3.300,-3.550,-3.500
2024-05-13,-3.525,-3.475,-3.700,-3.650
2024-05-14,-3.650,-3.450,-3.675,-3.525
2024-05-15,-3.500,-3.400,-3.650,-3.450
2024-05-16,-3.425,-3.325,-3.475,-3.375
2024-05-17,-3.300,-3.175,-3.400,-3.250
2024-05-20,-3.200,-3.050,-3.250,-3.200
2024-05-21,-3.225,-3.050,-3.275,-3.125
2024-05-22,-3.100,-2.925,-3.125,-3.025
2024-05-23,-2.950,-2.875,-3.025,-3.000
2024-05-24,-2.900,-2.725,-3.075,-2.975
2024-05-28,-3.000,-2.925,-3.300,-3.275
2024-05-29,-3.275,-3.175,-3.475,-3.200
2024-05-30,-3.175,-2.925,-3.250,-3.000
2024-05-31,-2.975,-2.850,-3.050,-2.900
2024-06-03,-2.875,-2.850,-3.000,-2.925
2024-06-04,-2.825,-2.800,-2.975,-2.975
2024-06-05,-2.925,-2.850,-3.025,-2.875
2024-06-06,-2.900,-2.650,-2.925,-2.675
2024-06-07,-2.650,-2.550,-2.800,-2.700
2024-06-10,-2.700,-2.625,-2.825,-2.775
2024-06-11,-2.775,-2.750,-2.875,-2.825
2024-06-12,-2.800,-2.800,-3.025,-3.000
2024-06-13,-2.975,-2.900,-3.075,-2.950
2024-06-14,-2.925,-2.625,-3.000,-2.625
2024-06-17,-2.700,-2.525,-2.750,-2.700
2024-06-18,-2.725,-2.700,-2.850,-2.850
2024-06-20,-2.700,-2.700,-2.875,-2.825
2024-06-21,-2.750,-2.450,-2.850,-2.575
2024-06-24,-2.575,-2.500,-2.875,-2.800
2024-06-25,-2.750,-2.375,-2.775,-2.425
2024-06-26,-2.400,-2.150,-2.425,-2.300
2024-06-27,-2.150,-1.950,-2.225,-2.025
2024-06-28,-2.025,-1.675,-2.075,-1.900
2024-07-01,-2.000,-1.600,-2.025,-1.675
2024-07-02,-1.650,-1.650,-1.975,-1.725
2024-07-03,-1.725,-1.350,-1.775,-1.425
2024-07-05,-1.475,-1.200,-1.600,-1.200
2024-07-08,-1.250,-1.100,-1.500,-1.375
2024-07-09,-1.400,-1.175,-1.800,-1.750
2024-07-10,-1.775,-1.600,-1.800,-1.775
2024-07-11,-1.675,-1.600,-1.950,-1.850
2024-07-12,-1.875,-1.875,-2.300,-2.225
2024-07-15,-2.200,-2.050,-2.450,-2.300
2024-07-16,-2.350,-2.075,-2.400,-2.175
2024-07-17,-2.225,-2.025,-2.375,-2.125
2024-07-18,-2.100,-2.025,-2.250,-2.200
2024-07-19,-2.200,-1.875,-2.275,-1.975
2024-07-22,-1.950,-1.725,-2.050,-1.875
2024-07-23,-1.900,-1.650,-1.975,-1.725
2024-07-24,-1.700,-1.300,-1.725,-1.300
2024-07-25,-1.300,-0.400,-1.375,-0.750
2024-07-26,-0.750,-0.500,-0.850,-0.600
2024-07-29,-0.600,-0.575,-1.025,-0.925
2024-07-30,-0.850,-0.825,-1.025,-0.850
2024-07-31,-0.875,-0.825,-1.025,-0.925
2024-08-01,-1.000,-0.725,-1.275,-1.275
2024-08-02,-1.250,-0.750,-1.600,-1.025
2024-08-05,-1.300,-0.550,-1.300,-0.750
2024-08-06,-0.800,-0.300,-1.175,-0.625
2024-08-07,-0.675,-0.650,-1.075,-0.675
2024-08-08,-0.700,-0.625,-0.950,-0.900
2024-08-09,-0.900,-0.175,-1.075,-0.350
2024-08-12,-0.475,-0.350,-0.750,-0.625
2024-08-13,-0.675,-0.300,-1.100,-0.975
2024-08-14,-1.000,-0.600,-1.175,-0.650
2024-08-15,-0.550,-0.550,-1.150,-1.050
2024-08-16,-1.075,-0.750,-1.150,-1.000
2024-08-19,-1.000,-0.800,-1.075,-0.825
2024-08-20,-0.900,-0.625,-1.375,-0.825
2024-08-21,-0.700,-0.700,-1.150,-1.075
2024-08-22,-1.150,-1.025,-1.275,-1.125
2024-08-23,-1.175,-1.050,-1.375,-1.275
2024-08-26,-1.325,-0.875,-1.325,-0.925
2024-08-27,-1.050,-0.475,-1.200,-0.625
2024-08-28,-0.650,-0.550,-1.250,-1.125
2024-08-29,-1.175,-0.675,-1.250,-0.775
2024-08-30,-0.700,-0.600,-1.000,-0.925
2024-09-03,-0.875,-0.550,-1.000,-0.775
2024-09-04,-0.700,-0.500,-0.925,-0.650
2024-09-05,-0.525,-0.500,-0.825,-0.675
2024-09-06,-0.600,-0.550,-0.975,-0.700
2024-09-09,-0.700,-0.650,-1.025,-0.975
2024-09-10,-0.975,-0.900,-1.225,-1.150
2024-09-11,-1.075,-0.950,-1.150,-1.075
2024-09-12,-1.050,-0.825,-1.050,-1.025
2024-09-13,-0.950,-0.900,-1.175,-1.075
2024-09-16,-1.075,-0.950,-1.200,-1.100
2024-09-17,-1.100,-0.725,-1.275,-1.100
2024-09-18,-1.075,-0.925,-1.250,-1.175
2024-09-19,-1.075,-1.025,-1.325,-1.150
2024-09-20,-1.175,-1.175,-1.375,-1.275
