Contract 1,Contract 2,Mean,Median
ZL Jan26-Jul26.csv,ZL Jan26-Aug26.csv,0.35,0.35000000000000003
ZL Jan26-Jul26.csv,ZL Mar25-May25.csv,0.8100000000000002,0.5
ZL Jan26-Jul26.csv,ZL May25-Jul25.csv,1.115,0.9
ZL Jan26-Jul26.csv,ZL Dec25-Mar26.csv,1.33,1.25
ZL Jan26-Jul26.csv,ZL Sep25-Dec25.csv,0.53,0.4
ZL Jan26-Jul26.csv,ZL Jul25-Aug25.csv,1.225,0.65
ZL Jan26-Jul26.csv,ZL Sep25-Mar26.csv,0.63,0.6000000000000001
ZL Jan26-May26.csv,ZL Jul25-Dec25.csv,0.275,0.15000000000000002
ZL Jan26-May26.csv,ZL Jul25-Oct25.csv,0.275,0.15000000000000002
ZL Jan26-May26.csv,ZL Oct25-Mar26.csv,0.465,0.4
ZL Jan26-May26.csv,ZL May25-Oct25.csv,0.21500000000000002,0.2
ZL Jan26-May26.csv,ZL Mar25-Aug25.csv,0.265,0.2
ZL Jan26-May26.csv,ZL Sep25-Oct25.csv,0.925,0.75
ZL Jan26-May26.csv,ZL Mar25-Jul25.csv,0.335,0.25
ZL Jan26-May26.csv,ZL Aug25-Oct25.csv,0.375,0.30000000000000004
ZL Jan26-May26.csv,ZL Aug25-Jan26.csv,0.27999999999999997,0.25
ZL Jan26-May26.csv,ZL Mar25-Sep25.csv,0.20999999999999996,0.15000000000000002
ZL Jan26-May26.csv,ZL Oct25-Jan26.csv,0.655,0.55
ZL Jan26-May26.csv,ZL Jul25-Sep25.csv,0.425,0.2
ZL Jan26-May26.csv,ZL Oct25-Dec25.csv,0.9500000000000002,0.8
ZL Jan26-May26.csv,ZL Oct25-May26.csv,0.53,0.55
ZL Jan26-May26.csv,ZL Jan26-Mar26.csv,1.1250000000000002,1.1500000000000001
ZL Jan26-May26.csv,ZL Aug25-Sep25.csv,0.785,0.5
ZL Jan26-May26.csv,ZL Dec25-May26.csv,0.72,0.7000000000000001
ZL Jan26-May26.csv,ZL Aug25-Dec25.csv,0.21000000000000002,0.15000000000000002
ZL Jan26-May26.csv,ZL Sep25-Jan26.csv,0.37500000000000006,0.35000000000000003
ZL Jan26-May26.csv,ZL May25-Aug25.csv,0.425,0.35000000000000003
ZL Jan26-May26.csv,ZL May25-Sep25.csv,0.29500000000000004,0.25
ZL Jan26-May26.csv,ZL Dec25-Jul26.csv,0.16500000000000004,0.0
ZL Jan26-May26.csv,ZL Dec25-Jan26.csv,1.3850000000000002,1.6
ZL Jan26-May26.csv,ZL Jan26-Aug26.csv,0.5800000000000001,0.6000000000000001
ZL Jan26-May26.csv,ZL Mar25-May25.csv,0.56,0.4
ZL Jan26-May26.csv,ZL May25-Jul25.csv,0.7750000000000001,0.75
ZL Jan26-May26.csv,ZL Dec25-Mar26.csv,0.6950000000000001,0.8500000000000001
ZL Jan26-May26.csv,ZL Sep25-Dec25.csv,0.425,0.4
ZL Jan26-May26.csv,ZL Jul25-Aug25.csv,0.7849999999999999,0.25
ZL Jan26-May26.csv,ZL Sep25-Mar26.csv,0.30500000000000005,0.30000000000000004
ZL Jul25-Dec25.csv,ZL Jul25-Oct25.csv,1.0,1.0
ZL Jul25-Dec25.csv,ZL Oct25-Mar26.csv,0.5349999999999999,0.45
ZL Jul25-Dec25.csv,ZL May25-Oct25.csv,0.7500000000000002,0.8
ZL Jul25-Dec25.csv,ZL Mar25-Aug25.csv,0.8300000000000001,0.75
ZL Jul25-Dec25.csv,ZL Sep25-Oct25.csv,2.505,2.2
ZL Jul25-Dec25.csv,ZL Mar25-Jul25.csv,0.9550000000000001,0.8500000000000001
ZL Jul25-Dec25.csv,ZL Aug25-Oct25.csv,1.415,1.35
ZL Jul25-Dec25.csv,ZL Aug25-Jan26.csv,0.395,0.30000000000000004
ZL Jul25-Dec25.csv,ZL Mar25-Sep25.csv,0.705,0.7000000000000001
ZL Jul25-Dec25.csv,ZL Oct25-Jan26.csv,0.79,0.8500000000000001
ZL Jul25-Dec25.csv,ZL Jul25-Sep25.csv,1.58,1.55
ZL Jul25-Dec25.csv,ZL Oct25-Dec25.csv,2.8000000000000003,1.85
ZL Jul25-Dec25.csv,ZL Oct25-May26.csv,0.3350000000000001,0.30000000000000004
ZL Jul25-Dec25.csv,ZL Jan26-Mar26.csv,1.4200000000000004,1.05
ZL Jul25-Dec25.csv,ZL Aug25-Sep25.csv,3.0300000000000002,3.05
ZL Jul25-Dec25.csv,ZL Dec25-May26.csv,0.43,0.35000000000000003
ZL Jul25-Dec25.csv,ZL Aug25-Dec25.csv,0.9450000000000001,0.8500000000000001
ZL Jul25-Dec25.csv,ZL Sep25-Jan26.csv,0.47000000000000003,0.55
ZL Jul25-Dec25.csv,ZL May25-Aug25.csv,1.465,1.25
ZL Jul25-Dec25.csv,ZL May25-Sep25.csv,1.0150000000000001,0.95
ZL Jul25-Dec25.csv,ZL Dec25-Jul26.csv,0.7050000000000001,0.7000000000000001
ZL Jul25-Dec25.csv,ZL Dec25-Jan26.csv,1.6,1.35
ZL Jul25-Dec25.csv,ZL Jan26-Aug26.csv,0.38500000000000006,0.25
ZL Jul25-Dec25.csv,ZL Mar25-May25.csv,1.6450000000000002,1.4500000000000002
ZL Jul25-Dec25.csv,ZL May25-Jul25.csv,2.1900000000000004,1.85
ZL Jul25-Dec25.csv,ZL Dec25-Mar26.csv,0.805,0.6500000000000001
ZL Jul25-Dec25.csv,ZL Sep25-Dec25.csv,1.3599999999999999,1.2000000000000002
ZL Jul25-Dec25.csv,ZL Jul25-Aug25.csv,2.915,2.8500000000000005
ZL Jul25-Dec25.csv,ZL Sep25-Mar26.csv,0.39,0.4
ZL Jul25-Oct25.csv,ZL Oct25-Mar26.csv,0.5349999999999999,0.45
ZL Jul25-Oct25.csv,ZL May25-Oct25.csv,0.7500000000000002,0.8
ZL Jul25-Oct25.csv,ZL Mar25-Aug25.csv,0.8300000000000001,0.75
ZL Jul25-Oct25.csv,ZL Sep25-Oct25.csv,2.505,2.2
ZL Jul25-Oct25.csv,ZL Mar25-Jul25.csv,0.9550000000000001,0.8500000000000001
ZL Jul25-Oct25.csv,ZL Aug25-Oct25.csv,1.415,1.35
ZL Jul25-Oct25.csv,ZL Aug25-Jan26.csv,0.395,0.30000000000000004
ZL Jul25-Oct25.csv,ZL Mar25-Sep25.csv,0.705,0.7000000000000001
ZL Jul25-Oct25.csv,ZL Oct25-Jan26.csv,0.79,0.8500000000000001
ZL Jul25-Oct25.csv,ZL Jul25-Sep25.csv,1.58,1.55
ZL Jul25-Oct25.csv,ZL Oct25-Dec25.csv,2.8000000000000003,1.85
ZL Jul25-Oct25.csv,ZL Oct25-May26.csv,0.3350000000000001,0.30000000000000004
ZL Jul25-Oct25.csv,ZL Jan26-Mar26.csv,1.4200000000000004,1.05
ZL Jul25-Oct25.csv,ZL Aug25-Sep25.csv,3.0300000000000002,3.05
ZL Jul25-Oct25.csv,ZL Dec25-May26.csv,0.43,0.35000000000000003
ZL Jul25-Oct25.csv,ZL Aug25-Dec25.csv,0.9450000000000001,0.8500000000000001
ZL Jul25-Oct25.csv,ZL Sep25-Jan26.csv,0.47000000000000003,0.55
ZL Jul25-Oct25.csv,ZL May25-Aug25.csv,1.465,1.25
ZL Jul25-Oct25.csv,ZL May25-Sep25.csv,1.0150000000000001,0.95
ZL Jul25-Oct25.csv,ZL Dec25-Jul26.csv,0.7050000000000001,0.7000000000000001
ZL Jul25-Oct25.csv,ZL Dec25-Jan26.csv,1.6,1.35
ZL Jul25-Oct25.csv,ZL Jan26-Aug26.csv,0.38500000000000006,0.25
ZL Jul25-Oct25.csv,ZL Mar25-May25.csv,1.6450000000000002,1.4500000000000002
ZL Jul25-Oct25.csv,ZL May25-Jul25.csv,2.1900000000000004,1.85
ZL Jul25-Oct25.csv,ZL Dec25-Mar26.csv,0.805,0.6500000000000001
ZL Jul25-Oct25.csv,ZL Sep25-Dec25.csv,1.3599999999999999,1.2000000000000002
ZL Jul25-Oct25.csv,ZL Jul25-Aug25.csv,2.915,2.8500000000000005
ZL Jul25-Oct25.csv,ZL Sep25-Mar26.csv,0.39,0.4
ZL Oct25-Mar26.csv,ZL May25-Oct25.csv,0.36500000000000005,0.4
ZL Oct25-Mar26.csv,ZL Mar25-Aug25.csv,0.38500000000000006,0.30000000000000004
ZL Oct25-Mar26.csv,ZL Sep25-Oct25.csv,0.7500000000000001,0.45000000000000007
ZL Oct25-Mar26.csv,ZL Mar25-Jul25.csv,0.525,0.4
ZL Oct25-Mar26.csv,ZL Aug25-Oct25.csv,0.475,0.4
ZL Oct25-Mar26.csv,ZL Aug25-Jan26.csv,0.5950000000000001,0.5
ZL Oct25-Mar26.csv,ZL Mar25-Sep25.csv,0.30500000000000005,0.2
ZL Oct25-Mar26.csv,ZL Oct25-Jan26.csv,1.3900000000000001,1.4500000000000002
ZL Oct25-Mar26.csv,ZL Jul25-Sep25.csv,0.695,0.4
ZL Oct25-Mar26.csv,ZL Oct25-Dec25.csv,0.655,0.7000000000000001
ZL Oct25-Mar26.csv,ZL Oct25-May26.csv,0.445,0.4
ZL Oct25-Mar26.csv,ZL Jan26-Mar26.csv,2.16,2.2
ZL Oct25-Mar26.csv,ZL Aug25-Sep25.csv,1.0150000000000001,0.6500000000000001
ZL Oct25-Mar26.csv,ZL Dec25-May26.csv,0.54,0.55
ZL Oct25-Mar26.csv,ZL Aug25-Dec25.csv,0.29000000000000004,0.25
ZL Oct25-Mar26.csv,ZL Sep25-Jan26.csv,0.825,0.8500000000000001
ZL Oct25-Mar26.csv,ZL May25-Aug25.csv,0.76,0.7000000000000001
ZL Oct25-Mar26.csv,ZL May25-Sep25.csv,0.5249999999999999,0.5
ZL Oct25-Mar26.csv,ZL Dec25-Jul26.csv,0.19,0.1
ZL Oct25-Mar26.csv,ZL Dec25-Jan26.csv,2.925,2.95
ZL Oct25-Mar26.csv,ZL Jan26-Aug26.csv,0.38000000000000006,0.35000000000000003
ZL Oct25-Mar26.csv,ZL Mar25-May25.csv,0.8550000000000001,0.6000000000000001
ZL Oct25-Mar26.csv,ZL May25-Jul25.csv,1.4,1.3
ZL Oct25-Mar26.csv,ZL Dec25-Mar26.csv,1.41,1.4000000000000001
ZL Oct25-Mar26.csv,ZL Sep25-Dec25.csv,0.39,0.35000000000000003
ZL Oct25-Mar26.csv,ZL Jul25-Aug25.csv,1.3900000000000001,0.8
ZL Oct25-Mar26.csv,ZL Sep25-Mar26.csv,0.7000000000000002,0.7000000000000001
ZL May25-Oct25.csv,ZL Mar25-Aug25.csv,1.1400000000000001,1.05
ZL May25-Oct25.csv,ZL Sep25-Oct25.csv,3.1750000000000003,2.6500000000000004
ZL May25-Oct25.csv,ZL Mar25-Jul25.csv,1.42,1.35
ZL May25-Oct25.csv,ZL Aug25-Oct25.csv,1.83,1.7000000000000002
ZL May25-Oct25.csv,ZL Aug25-Jan26.csv,0.55,0.5
ZL May25-Oct25.csv,ZL Mar25-Sep25.csv,0.96,0.9
ZL May25-Oct25.csv,ZL Oct25-Jan26.csv,1.1700000000000004,1.1
ZL May25-Oct25.csv,ZL Jul25-Sep25.csv,2.1,2.1
ZL May25-Oct25.csv,ZL Oct25-Dec25.csv,3.4900000000000007,3.0
ZL May25-Oct25.csv,ZL Oct25-May26.csv,0.5150000000000001,0.5
ZL May25-Oct25.csv,ZL Jan26-Mar26.csv,1.9700000000000002,2.25
ZL May25-Oct25.csv,ZL Aug25-Sep25.csv,3.9150000000000005,3.7
ZL May25-Oct25.csv,ZL Dec25-May26.csv,0.675,0.7000000000000001
ZL May25-Oct25.csv,ZL Aug25-Dec25.csv,1.2949999999999997,1.2000000000000002
ZL May25-Oct25.csv,ZL Sep25-Jan26.csv,0.73,0.7000000000000001
ZL May25-Oct25.csv,ZL May25-Aug25.csv,2.01,1.8
ZL May25-Oct25.csv,ZL May25-Sep25.csv,1.395,1.35
ZL May25-Oct25.csv,ZL Dec25-Jul26.csv,1.0850000000000002,1.0
ZL May25-Oct25.csv,ZL Dec25-Jan26.csv,2.175,2.0
ZL May25-Oct25.csv,ZL Jan26-Aug26.csv,0.45000000000000007,0.45
ZL May25-Oct25.csv,ZL Mar25-May25.csv,2.335,2.1500000000000004
ZL May25-Oct25.csv,ZL May25-Jul25.csv,3.1900000000000004,2.8500000000000005
ZL May25-Oct25.csv,ZL Dec25-Mar26.csv,1.1900000000000002,1.25
ZL May25-Oct25.csv,ZL Sep25-Dec25.csv,1.85,1.6
ZL May25-Oct25.csv,ZL Jul25-Aug25.csv,4.085,4.050000000000001
ZL May25-Oct25.csv,ZL Sep25-Mar26.csv,0.575,0.6000000000000001
ZL Mar25-Aug25.csv,ZL Sep25-Oct25.csv,1.9100000000000001,1.75
ZL Mar25-Aug25.csv,ZL Mar25-Jul25.csv,1.3250000000000002,1.3
ZL Mar25-Aug25.csv,ZL Aug25-Oct25.csv,1.1250000000000002,1.1
ZL Mar25-Aug25.csv,ZL Aug25-Jan26.csv,0.35,0.30000000000000004
ZL Mar25-Aug25.csv,ZL Mar25-Sep25.csv,0.7700000000000001,0.8
ZL Mar25-Aug25.csv,ZL Oct25-Jan26.csv,0.6300000000000001,0.5
ZL Mar25-Aug25.csv,ZL Jul25-Sep25.csv,1.3900000000000001,1.25
ZL Mar25-Aug25.csv,ZL Oct25-Dec25.csv,2.165,1.8
ZL Mar25-Aug25.csv,ZL Oct25-May26.csv,0.37500000000000006,0.15000000000000002
ZL Mar25-Aug25.csv,ZL Jan26-Mar26.csv,1.4150000000000003,1.0
ZL Mar25-Aug25.csv,ZL Aug25-Sep25.csv,2.48,2.25
ZL Mar25-Aug25.csv,ZL Dec25-May26.csv,0.47000000000000003,0.25
ZL Mar25-Aug25.csv,ZL Aug25-Dec25.csv,0.8099999999999999,0.8
ZL Mar25-Aug25.csv,ZL Sep25-Jan26.csv,0.385,0.25
ZL Mar25-Aug25.csv,ZL May25-Aug25.csv,1.555,1.55
ZL Mar25-Aug25.csv,ZL May25-Sep25.csv,1.035,1.05
ZL Mar25-Aug25.csv,ZL Dec25-Jul26.csv,0.75,0.6000000000000001
ZL Mar25-Aug25.csv,ZL Dec25-Jan26.csv,1.3050000000000002,0.8500000000000001
ZL Mar25-Aug25.csv,ZL Jan26-Aug26.csv,0.275,0.15000000000000002
ZL Mar25-Aug25.csv,ZL Mar25-May25.csv,2.2600000000000002,2.25
ZL Mar25-Aug25.csv,ZL May25-Jul25.csv,2.7750000000000004,2.8000000000000003
ZL Mar25-Aug25.csv,ZL Dec25-Mar26.csv,0.78,0.55
ZL Mar25-Aug25.csv,ZL Sep25-Dec25.csv,1.1099999999999999,1.1
ZL Mar25-Aug25.csv,ZL Jul25-Aug25.csv,2.795,2.8000000000000003
ZL Mar25-Aug25.csv,ZL Sep25-Mar26.csv,0.3450000000000001,0.2
ZL Sep25-Oct25.csv,ZL Mar25-Jul25.csv,0.36500000000000005,0.30000000000000004
ZL Sep25-Oct25.csv,ZL Aug25-Oct25.csv,0.5599999999999999,0.6000000000000001
ZL Sep25-Oct25.csv,ZL Aug25-Jan26.csv,0.13000000000000003,0.1
ZL Sep25-Oct25.csv,ZL Mar25-Sep25.csv,0.23500000000000001,0.2
ZL Sep25-Oct25.csv,ZL Oct25-Jan26.csv,0.32000000000000006,0.2
ZL Sep25-Oct25.csv,ZL Jul25-Sep25.csv,0.5800000000000001,0.55
ZL Sep25-Oct25.csv,ZL Oct25-Dec25.csv,0.9899999999999999,1.0
ZL Sep25-Oct25.csv,ZL Oct25-May26.csv,0.13500000000000004,0.1
ZL Sep25-Oct25.csv,ZL Jan26-Mar26.csv,0.36500000000000005,0.30000000000000004
ZL Sep25-Oct25.csv,ZL Aug25-Sep25.csv,1.0950000000000002,1.0
ZL Sep25-Oct25.csv,ZL Dec25-May26.csv,0.155,0.15000000000000002
ZL Sep25-Oct25.csv,ZL Aug25-Dec25.csv,0.3450000000000001,0.30000000000000004
ZL Sep25-Oct25.csv,ZL Sep25-Jan26.csv,0.21000000000000002,0.15000000000000002
ZL Sep25-Oct25.csv,ZL May25-Aug25.csv,0.5549999999999999,0.5
ZL Sep25-Oct25.csv,ZL May25-Sep25.csv,0.3950000000000001,0.35000000000000003
ZL Sep25-Oct25.csv,ZL Dec25-Jul26.csv,0.20999999999999996,0.15000000000000002
ZL Sep25-Oct25.csv,ZL Dec25-Jan26.csv,0.54,0.45
ZL Sep25-Oct25.csv,ZL Jan26-Aug26.csv,0.12000000000000002,0.1
ZL Sep25-Oct25.csv,ZL Mar25-May25.csv,0.6100000000000001,0.55
ZL Sep25-Oct25.csv,ZL May25-Jul25.csv,0.8300000000000001,0.6500000000000001
ZL Sep25-Oct25.csv,ZL Dec25-Mar26.csv,0.23000000000000004,0.2
ZL Sep25-Oct25.csv,ZL Sep25-Dec25.csv,0.5050000000000001,0.5
ZL Sep25-Oct25.csv,ZL Jul25-Aug25.csv,1.045,0.95
ZL Sep25-Oct25.csv,ZL Sep25-Mar26.csv,0.17,0.15000000000000002
ZL Mar25-Jul25.csv,ZL Aug25-Oct25.csv,0.7450000000000001,0.75
ZL Mar25-Jul25.csv,ZL Aug25-Jan26.csv,0.23500000000000001,0.2
ZL Mar25-Jul25.csv,ZL Mar25-Sep25.csv,0.55,0.55
ZL Mar25-Jul25.csv,ZL Oct25-Jan26.csv,0.48,0.35000000000000003
ZL Mar25-Jul25.csv,ZL Jul25-Sep25.csv,0.8950000000000001,0.75
ZL Mar25-Jul25.csv,ZL Oct25-Dec25.csv,1.47,1.2000000000000002
ZL Mar25-Jul25.csv,ZL Oct25-May26.csv,0.28,0.1
ZL Mar25-Jul25.csv,ZL Jan26-Mar26.csv,1.0699999999999998,0.75
ZL Mar25-Jul25.csv,ZL Aug25-Sep25.csv,1.6300000000000003,1.4000000000000001
ZL Mar25-Jul25.csv,ZL Dec25-May26.csv,0.3450000000000001,0.2
ZL Mar25-Jul25.csv,ZL Aug25-Dec25.csv,0.5549999999999999,0.55
ZL Mar25-Jul25.csv,ZL Sep25-Jan26.csv,0.28500000000000003,0.2
ZL Mar25-Jul25.csv,ZL May25-Aug25.csv,1.065,1.05
ZL Mar25-Jul25.csv,ZL May25-Sep25.csv,0.6900000000000001,0.6500000000000001
ZL Mar25-Jul25.csv,ZL Dec25-Jul26.csv,0.5450000000000002,0.5
ZL Mar25-Jul25.csv,ZL Dec25-Jan26.csv,0.97,0.6000000000000001
ZL Mar25-Jul25.csv,ZL Jan26-Aug26.csv,0.20500000000000002,0.1
ZL Mar25-Jul25.csv,ZL Mar25-May25.csv,1.7149999999999999,1.75
ZL Mar25-Jul25.csv,ZL May25-Jul25.csv,2.06,2.1
ZL Mar25-Jul25.csv,ZL Dec25-Mar26.csv,0.5650000000000001,0.35000000000000003
ZL Mar25-Jul25.csv,ZL Sep25-Dec25.csv,0.7400000000000001,0.7000000000000001
ZL Mar25-Jul25.csv,ZL Jul25-Aug25.csv,1.795,1.8
ZL Mar25-Jul25.csv,ZL Sep25-Mar26.csv,0.265,0.15000000000000002
ZL Aug25-Oct25.csv,ZL Aug25-Jan26.csv,0.24500000000000002,0.2
ZL Aug25-Oct25.csv,ZL Mar25-Sep25.csv,0.4750000000000001,0.4
ZL Aug25-Oct25.csv,ZL Oct25-Jan26.csv,0.575,0.55
ZL Aug25-Oct25.csv,ZL Jul25-Sep25.csv,1.075,1.1
ZL Aug25-Oct25.csv,ZL Oct25-Dec25.csv,1.9000000000000004,1.35
ZL Aug25-Oct25.csv,ZL Oct25-May26.csv,0.25000000000000006,0.25
ZL Aug25-Oct25.csv,ZL Jan26-Mar26.csv,0.72,0.4
ZL Aug25-Oct25.csv,ZL Aug25-Sep25.csv,2.085,1.9500000000000002
ZL Aug25-Oct25.csv,ZL Dec25-May26.csv,0.275,0.15000000000000002
ZL Aug25-Oct25.csv,ZL Aug25-Dec25.csv,0.6400000000000001,0.6000000000000001
ZL Aug25-Oct25.csv,ZL Sep25-Jan26.csv,0.37,0.30000000000000004
ZL Aug25-Oct25.csv,ZL May25-Aug25.csv,1.0100000000000002,0.8
ZL Aug25-Oct25.csv,ZL May25-Sep25.csv,0.7200000000000001,0.6500000000000001
ZL Aug25-Oct25.csv,ZL Dec25-Jul26.csv,0.4050000000000001,0.30000000000000004
ZL Aug25-Oct25.csv,ZL Dec25-Jan26.csv,0.99,0.75
ZL Aug25-Oct25.csv,ZL Jan26-Aug26.csv,0.19000000000000003,0.05
ZL Aug25-Oct25.csv,ZL Mar25-May25.csv,1.1300000000000001,1.0
ZL Aug25-Oct25.csv,ZL May25-Jul25.csv,1.53,1.3
ZL Aug25-Oct25.csv,ZL Dec25-Mar26.csv,0.45499999999999996,0.30000000000000004
ZL Aug25-Oct25.csv,ZL Sep25-Dec25.csv,0.9100000000000004,0.75
ZL Aug25-Oct25.csv,ZL Jul25-Aug25.csv,1.9300000000000002,1.85
ZL Aug25-Oct25.csv,ZL Sep25-Mar26.csv,0.29,0.25
ZL Aug25-Jan26.csv,ZL Mar25-Sep25.csv,0.33000000000000007,0.35000000000000003
ZL Aug25-Jan26.csv,ZL Oct25-Jan26.csv,2.16,2.1
ZL Aug25-Jan26.csv,ZL Jul25-Sep25.csv,0.9549999999999998,0.8500000000000001
ZL Aug25-Jan26.csv,ZL Oct25-Dec25.csv,1.55,1.75
ZL Aug25-Jan26.csv,ZL Oct25-May26.csv,0.71,0.7000000000000001
ZL Aug25-Jan26.csv,ZL Jan26-Mar26.csv,2.83,3.05
ZL Aug25-Jan26.csv,ZL Aug25-Sep25.csv,1.955,1.8
ZL Aug25-Jan26.csv,ZL Dec25-May26.csv,0.89,1.0
ZL Aug25-Jan26.csv,ZL Aug25-Dec25.csv,0.6000000000000001,0.7000000000000001
ZL Aug25-Jan26.csv,ZL Sep25-Jan26.csv,1.315,1.25
ZL Aug25-Jan26.csv,ZL May25-Aug25.csv,0.915,0.9
ZL Aug25-Jan26.csv,ZL May25-Sep25.csv,0.64,0.6500000000000001
ZL Aug25-Jan26.csv,ZL Dec25-Jul26.csv,0.45500000000000007,0.35000000000000003
ZL Aug25-Jan26.csv,ZL Dec25-Jan26.csv,3.7700000000000005,4.050000000000001
ZL Aug25-Jan26.csv,ZL Jan26-Aug26.csv,0.6300000000000001,0.7000000000000001
ZL Aug25-Jan26.csv,ZL Mar25-May25.csv,0.96,0.7000000000000001
ZL Aug25-Jan26.csv,ZL May25-Jul25.csv,1.6649999999999998,1.7000000000000002
ZL Aug25-Jan26.csv,ZL Dec25-Mar26.csv,1.7150000000000003,1.9
ZL Aug25-Jan26.csv,ZL Sep25-Dec25.csv,0.8150000000000002,0.9
ZL Aug25-Jan26.csv,ZL Jul25-Aug25.csv,1.8000000000000003,1.55
ZL Aug25-Jan26.csv,ZL Sep25-Mar26.csv,1.0450000000000004,1.05
ZL Mar25-Sep25.csv,ZL Oct25-Jan26.csv,0.795,0.6500000000000001
ZL Mar25-Sep25.csv,ZL Jul25-Sep25.csv,1.895,1.75
ZL Mar25-Sep25.csv,ZL Oct25-Dec25.csv,2.87,2.55
ZL Mar25-Sep25.csv,ZL Oct25-May26.csv,0.45,0.2
ZL Mar25-Sep25.csv,ZL Jan26-Mar26.csv,1.735,1.2000000000000002
ZL Mar25-Sep25.csv,ZL Aug25-Sep25.csv,3.475,3.25
ZL Mar25-Sep25.csv,ZL Dec25-May26.csv,0.5900000000000001,0.4
ZL Mar25-Sep25.csv,ZL Aug25-Dec25.csv,1.1350000000000002,1.1500000000000001
ZL Mar25-Sep25.csv,ZL Sep25-Jan26.csv,0.485,0.35000000000000003
ZL Mar25-Sep25.csv,ZL May25-Aug25.csv,2.0100000000000002,2.0
ZL Mar25-Sep25.csv,ZL May25-Sep25.csv,1.3599999999999999,1.35
ZL Mar25-Sep25.csv,ZL Dec25-Jul26.csv,0.9749999999999999,0.9
ZL Mar25-Sep25.csv,ZL Dec25-Jan26.csv,1.6200000000000003,1.05
ZL Mar25-Sep25.csv,ZL Jan26-Aug26.csv,0.345,0.15000000000000002
ZL Mar25-Sep25.csv,ZL Mar25-May25.csv,2.75,2.6
ZL Mar25-Sep25.csv,ZL May25-Jul25.csv,3.45,3.3000000000000003
ZL Mar25-Sep25.csv,ZL Dec25-Mar26.csv,0.99,0.7000000000000001
ZL Mar25-Sep25.csv,ZL Sep25-Dec25.csv,1.5150000000000001,1.4000000000000001
ZL Mar25-Sep25.csv,ZL Jul25-Aug25.csv,3.710000000000001,3.7
ZL Mar25-Sep25.csv,ZL Sep25-Mar26.csv,0.44000000000000006,0.25
ZL Oct25-Jan26.csv,ZL Jul25-Sep25.csv,0.48500000000000004,0.30000000000000004
ZL Oct25-Jan26.csv,ZL Oct25-Dec25.csv,0.44000000000000006,0.45
ZL Oct25-Jan26.csv,ZL Oct25-May26.csv,0.305,0.30000000000000004
ZL Oct25-Jan26.csv,ZL Jan26-Mar26.csv,1.165,1.1500000000000001
ZL Oct25-Jan26.csv,ZL Aug25-Sep25.csv,0.6950000000000001,0.75
ZL Oct25-Jan26.csv,ZL Dec25-May26.csv,0.37,0.35000000000000003
ZL Oct25-Jan26.csv,ZL Aug25-Dec25.csv,0.205,0.2
ZL Oct25-Jan26.csv,ZL Sep25-Jan26.csv,0.595,0.6000000000000001
ZL Oct25-Jan26.csv,ZL May25-Aug25.csv,0.5050000000000001,0.5
ZL Oct25-Jan26.csv,ZL May25-Sep25.csv,0.3550000000000001,0.35000000000000003
ZL Oct25-Jan26.csv,ZL Dec25-Jul26.csv,0.12000000000000002,0.0
ZL Oct25-Jan26.csv,ZL Dec25-Jan26.csv,1.9300000000000004,1.9000000000000001
