Contract 1,Contract 2,Mean,Median
ZS Jul25-Nov25.csv,ZS Jul25-Aug25.csv,3.3299999999999996,3.1500000000000004
ZS Jul25-Nov25.csv,ZS Sep25-Nov25.csv,2.5700000000000003,2.4000000000000004
ZS Jul25-Nov25.csv,ZS May25-Jul25.csv,4.19,3.95
ZS Jul25-Nov25.csv,ZS Nov25-May26.csv,0.6000000000000001,0.4
ZS Jul25-Nov25.csv,ZS Jan26-Mar26.csv,1.4600000000000002,0.8500000000000001
ZS Jan26-May26.csv,ZS Nov25-Jul26.csv,0.275,0.2
ZS Jan26-May26.csv,ZS Nov25-Jan26.csv,2.645,2.0
ZS Jan26-May26.csv,ZS May26-Jul26.csv,2.8850000000000002,2.95
ZS Jan26-May26.csv,ZS Mar26-May26.csv,2.13,2.05
ZS Jan26-May26.csv,ZS Jul26-Aug26.csv,1.575,1.75
ZS Jan26-May26.csv,ZS Jul25-Aug25.csv,0.39499999999999996,0.2
ZS Jan26-May26.csv,ZS Sep25-Nov25.csv,0.5049999999999999,0.30000000000000004
ZS Jan26-May26.csv,ZS May25-Jul25.csv,0.595,0.65
ZS Jan26-May26.csv,ZS Nov25-May26.csv,0.7849999999999999,0.8
ZS Jan26-May26.csv,ZS Jan26-Mar26.csv,1.5699999999999998,1.55
ZS Nov25-Jul26.csv,ZS Nov25-Jan26.csv,1.065,0.8500000000000001
ZS Nov25-Jul26.csv,ZS May26-Jul26.csv,1.9950000000000003,2.0
ZS Nov25-Jul26.csv,ZS Mar26-May26.csv,1.22,1.0
ZS Nov25-Jul26.csv,ZS Jul26-Aug26.csv,1.2449999999999999,0.6000000000000001
ZS Nov25-Jul26.csv,ZS Jul25-Aug25.csv,1.0350000000000001,0.6000000000000001
ZS Nov25-Jul26.csv,ZS Sep25-Nov25.csv,0.985,0.7000000000000001
ZS Nov25-Jul26.csv,ZS May25-Jul25.csv,0.9400000000000001,0.7000000000000001
ZS Nov25-Jul26.csv,ZS Nov25-May26.csv,0.38,0.4
ZS Nov25-Jul26.csv,ZS Jan26-Mar26.csv,0.915,0.6500000000000001
ZS Nov25-Jan26.csv,ZS May26-Jul26.csv,0.5850000000000001,0.45
ZS Nov25-Jan26.csv,ZS Mar26-May26.csv,0.51,0.6000000000000001
ZS Nov25-Jan26.csv,ZS Jul26-Aug26.csv,0.32,0.2
ZS Nov25-Jan26.csv,ZS Jul25-Aug25.csv,0.29500000000000004,0.1
ZS Nov25-Jan26.csv,ZS Sep25-Nov25.csv,0.195,0.1
ZS Nov25-Jan26.csv,ZS May25-Jul25.csv,0.20500000000000002,0.1
ZS Nov25-Jan26.csv,ZS Nov25-May26.csv,0.215,0.2
ZS Nov25-Jan26.csv,ZS Jan26-Mar26.csv,0.51,0.45
ZS May26-Jul26.csv,ZS Mar26-May26.csv,0.45999999999999996,0.45
ZS May26-Jul26.csv,ZS Jul26-Aug26.csv,0.575,0.6000000000000001
ZS May26-Jul26.csv,ZS Jul25-Aug25.csv,0.135,0.1
ZS May26-Jul26.csv,ZS Sep25-Nov25.csv,0.1,0.1
ZS May26-Jul26.csv,ZS May25-Jul25.csv,0.23500000000000001,0.25
ZS May26-Jul26.csv,ZS Nov25-May26.csv,0.14500000000000005,0.15000000000000002
ZS May26-Jul26.csv,ZS Jan26-Mar26.csv,0.31000000000000005,0.30000000000000004
ZS Mar26-May26.csv,ZS Jul26-Aug26.csv,0.725,0.6500000000000001
ZS Mar26-May26.csv,ZS Jul25-Aug25.csv,0.18000000000000002,0.1
ZS Mar26-May26.csv,ZS Sep25-Nov25.csv,0.24,0.1
ZS Mar26-May26.csv,ZS May25-Jul25.csv,0.255,0.15000000000000002
ZS Mar26-May26.csv,ZS Nov25-May26.csv,0.34500000000000003,0.30000000000000004
ZS Mar26-May26.csv,ZS Jan26-Mar26.csv,0.6799999999999999,0.6000000000000001
ZS Jul26-Aug26.csv,ZS Jul25-Aug25.csv,0.21000000000000005,0.15000000000000002
ZS Jul26-Aug26.csv,ZS Sep25-Nov25.csv,0.165,0.15000000000000002
ZS Jul26-Aug26.csv,ZS May25-Jul25.csv,0.36,0.30000000000000004
ZS Jul26-Aug26.csv,ZS Nov25-May26.csv,0.15000000000000005,0.2
ZS Jul26-Aug26.csv,ZS Jan26-Mar26.csv,0.41500000000000004,0.4
ZS Jul25-Aug25.csv,ZS Sep25-Nov25.csv,0.5150000000000001,0.4
ZS Jul25-Aug25.csv,ZS May25-Jul25.csv,1.1300000000000001,1.1500000000000001
ZS Jul25-Aug25.csv,ZS Nov25-May26.csv,0.18000000000000002,0.1
ZS Jul25-Aug25.csv,ZS Jan26-Mar26.csv,0.39,0.2
ZS Sep25-Nov25.csv,ZS May25-Jul25.csv,1.35,1.1
ZS Sep25-Nov25.csv,ZS Nov25-May26.csv,0.225,0.15000000000000002
ZS Sep25-Nov25.csv,ZS Jan26-Mar26.csv,0.5900000000000001,0.6000000000000001
ZS May25-Jul25.csv,ZS Nov25-May26.csv,0.10500000000000001,0.05
ZS May25-Jul25.csv,ZS Jan26-Mar26.csv,0.325,0.35000000000000003
ZS Nov25-May26.csv,ZS Jan26-Mar26.csv,1.9900000000000007,2.0
